Sample,Median Index,Mean Index,Number of reads,Number of correctly classified reads,Number of reads classified at a lower level by Kraken,Number of reads classified at a higher level by Kraken,Number of reads classified wrong by Kraken,Unclassified reads,Median Index of reads classified at a higher level by Kraken,Mean Index of reads classified at a higher level by Kraken,Median Index of reads classified wrong by Kraken,Mean Index of reads classified wrong by Kraken
mouse_sample_1-0.85,9,8.421715997,33270054,1512280,443044,1021365,76899,30659510,4,4.089415635,1,1.021729801
mouse_sample_1-0.90,9,8.629723925,33270054,949827,274519,704677,47573,31567977,5,4.187765459,1,1.020873184
mouse_sample_1-0.95,9,8.790063671,33270054,514704,145814,478368,25330,32251652,6,4.505272092,1,1.02041058
mouse_sample_1-1.00,9,8.903288284,33270054,208473,57443,347319,10263,32703999,7,5.373803334,1,1.019877229
mouse_sample_10-0.05,1,1.131211301,33187370,9445618,7118923,7137734,15406003,1198015,1,1.50020889,1,1.041912104
mouse_sample_10-0.10,1,1.300501094,33187370,9139645,6586383,7761099,14511766,1774860,1,1.611107783,1,1.011765487
mouse_sample_10-0.20,1,1.855332978,33187370,8282692,5505340,8456580,12744467,3703631,1,1.829433175,1,1.002018758
mouse_sample_10-0.30,1,2.641344825,33187370,7213311,4511988,8424461,10907337,6642261,1,2.01396944,1,1.000457949
mouse_sample_10-0.35,1,3.156848072,33187370,6555825,4007657,8107545,9878689,8645311,1,2.106507334,1,1.00024234
mouse_sample_10-0.40,1,3.717364136,33187370,5858655,3510156,7662497,8806664,10859554,1,2.195827287,1,1.00015545
mouse_sample_10-0.45,1,4.308187181,33187370,5141092,3024584,7110896,7710229,13225153,1,2.283808679,1,1.000112837
mouse_sample_10-0.55,9,5.434337249,33187370,3812860,2179966,5873355,5696579,17804576,1,2.453975283,1,1.000093038
mouse_sample_10-0.60,9,6.043920353,33187370,3114584,1755842,5105606,4644104,20323076,1,2.552019878,1,1.000091514
mouse_sample_10-0.65,9,6.627996132,33187370,2457462,1367318,4311368,3656453,22762087,1,2.655814349,1,1.000090525
mouse_sample_10-0.70,9,7.175620153,33187370,1851841,1016808,3519317,2751894,25064318,1,2.787177171,1,1.00008903
mouse_sample_10-0.75,9,7.605067078,33187370,1390236,756295,2836112,2064953,26896069,1,2.913293974,1,1.000083779
mouse_sample_10-0.80,9,8.058214134,33187370,923635,497590,2000435,1369982,28893318,1,3.009831862,1,1.000085403
mouse_sample_10-0.85,9,8.383593849,33187370,596475,317507,1342723,882824,30365348,1,3.022507993,1,1.000095149
mouse_sample_10-0.90,9,8.603029918,33187370,372164,194988,922286,550423,31342497,1,3.121565328,1,1.000118091
mouse_sample_10-0.95,9,8.77263459,33187370,197221,101238,615753,294662,32079734,2,3.456548324,1,1.000074662
mouse_sample_10-1.00,9,8.892286795,33187370,76018,38488,425912,118133,32567307,6,4.432150303,1,1.00008465
mouse_sample_11-0.05,0,1.145264997,33268448,24676390,22019151,3621445,1937446,3033166,1,2.040766324,1,1.761165472
mouse_sample_11-0.10,0,1.367851725,33268448,23767154,20843968,4030782,1561435,3909077,1,2.076725062,1,1.251275269
mouse_sample_11-0.15,0,1.636327399,33268448,22661198,19534253,4383948,1394342,4828960,1,2.148543277,1,1.117610314
mouse_sample_11-0.20,0,1.978390516,33268448,21319993,18045595,4682395,1262756,6003304,1,2.227609162,1,1.075187922
mouse_sample_11-0.25,0,2.320176914,33268448,20046510,16712328,4857780,1161500,7202658,1,2.291735937,1,1.060709427
mouse_sample_11-0.30,0,2.788400619,33268448,18398371,15100518,4929004,1053439,8887634,1,2.367246811,1,1.052634277
mouse_sample_11-0.35,0,3.308196523,33268448,16647987,13477055,4876184,950911,10793366,1,2.444671284,1,1.049102387
mouse_sample_11-0.40,1,3.868803979,33268448,14817979,11843248,4725055,846666,12878748,1,2.521324937,1,1.04760673
mouse_sample_11-0.45,3,4.457618853,33268448,12947410,10223313,4484714,740784,15095540,1,2.600562043,1,1.046761269
mouse_sample_11-0.50,9,4.960052029,33268448,11384594,8902502,4224813,652688,17006353,1,2.668353842,1,1.046074081
mouse_sample_11-0.55,9,5.567234997,33268448,9536002,7374615,3849218,548519,19334709,1,2.760942093,1,1.045394964
mouse_sample_11-0.60,9,6.163085907,33268448,7762681,5938054,3410018,447886,21647863,1,2.855585806,1,1.044768088
mouse_sample_11-0.65,9,6.731142222,33268448,6104576,4618708,2935414,353749,23874709,1,2.961354344,1,1.044449596
mouse_sample_11-0.70,9,7.261231002,33268448,4586886,3434154,2443614,267415,25970533,2,3.092113975,1,1.04390554
mouse_sample_11-0.75,9,7.674041753,33268448,3438021,2553464,2004593,200870,27624964,2,3.227168807,1,1.043575447
mouse_sample_11-0.80,9,8.106852114,33268448,2280467,1680969,1431344,133750,29422887,2,3.32333038,1,1.043558879
mouse_sample_11-0.85,9,8.416831107,33268448,1470524,1074269,965339,86407,30746178,2,3.324410388,1,1.043005775
mouse_sample_11-0.90,9,8.626555047,33268448,915476,659324,673757,54087,31625128,3,3.427873848,1,1.042616525
mouse_sample_11-0.95,9,8.78828808,33268448,485317,342168,468330,29234,32285567,4,3.783834049,1,1.043955668
mouse_sample_11-1.00,9,8.901606441,33268448,187001,128640,346742,11910,32722795,6,4.686599835,1,1.044080605
mouse_sample_12-0.10,1,1.718381778,33221934,14205161,8981710,9292391,5985000,3739382,1,1.841836617,1,1.055716291
mouse_sample_12-0.15,1,1.986305584,33221934,13487080,8143514,9653599,5428802,4652453,1,1.918204703,1,1.031398272
mouse_sample_12-0.20,1,2.323076676,33221934,12645586,7288364,9845542,4899997,5830809,1,1.99893109,1,1.024339199
mouse_sample_12-0.25,1,2.656066531,33221934,11864010,6593667,9847881,4473036,7037007,1,2.064749767,1,1.022391503
mouse_sample_12-0.30,1,3.104048458,33221934,10876941,5845698,9597673,4030103,8717217,1,2.141292686,1,1.021341886
mouse_sample_12-0.35,1,3.596725374,33221934,9843007,5159900,9146717,3620937,10611273,1,2.218443951,1,1.021071894
mouse_sample_12-0.40,1,4.126461452,33221934,8766628,4497054,8555105,3211266,12688935,1,2.292133995,1,1.021144932
mouse_sample_12-0.45,5,4.681180632,33221934,7669367,3861249,7859195,2799950,14893422,1,2.368896433,1,1.02125288
mouse_sample_12-0.50,9,5.15554254,33221934,6750767,3351893,7211040,2459635,16800492,1,2.435207959,1,1.021405208
mouse_sample_12-0.55,9,5.728703181,33221934,5664558,2772414,6366582,2059586,19131208,1,2.518436266,1,1.021514032
mouse_sample_12-0.60,9,6.29203056,33221934,4619564,2231843,5476332,1676650,21449388,1,2.606852543,1,1.021645543
mouse_sample_12-0.65,9,6.830720602,33221934,3639528,1737218,4571514,1318641,23692251,1,2.701949507,1,1.021877827
mouse_sample_12-0.70,9,7.333282373,33221934,2742019,1294264,3686294,991775,25801846,1,2.820055047,1,1.022063472
mouse_sample_12-0.75,9,7.726826409,33221934,2058716,963634,2943629,743649,27475940,1,2.940736078,1,1.022284707
mouse_sample_12-0.80,9,8.141289457,33221934,1367520,635852,2059764,492861,29301789,1,3.034017489,1,1.022438375
mouse_sample_12-0.85,9,8.438373305,33221934,882353,406586,1377135,316905,30645541,1,3.053516903,1,1.022726054
mouse_sample_12-0.90,9,8.639006537,33221934,550579,250671,933674,197628,31540053,1,3.150826734,1,1.023048353
mouse_sample_12-0.95,9,8.793673029,33221934,293257,131351,610712,106037,32211928,2,3.482667771,1,1.023850166
mouse_sample_12-1.00,9,8.90296465,33221934,114835,50569,406371,42807,32657921,6,4.450393852,1,1.02562665
mouse_sample_13-0.05,1,0.984092493,33184772,8051342,6138023,4813160,19761823,558447,1,1.548865402,1,1.020954646
mouse_sample_13-0.10,1,1.137817732,33184772,7815922,5671776,5369596,18940137,1059117,1,1.702749332,1,1.007547781
mouse_sample_13-0.15,1,1.369188343,33184772,7507460,5198813,5783872,18039513,1853927,1,1.841755661,1,1.003263281
mouse_sample_13-0.20,1,1.688040105,33184772,7117265,4696501,6091079,16974248,3002180,1,1.96994851,1,1.001428399
mouse_sample_13-0.25,1,2.01906516,33184772,6733101,4273712,6246737,15972151,4232783,1,2.06895552,1,1.000676052
mouse_sample_13-0.30,1,2.483883029,33184772,6221070,3798908,6257075,14696116,6010511,1,2.178717532,1,1.000270684
mouse_sample_13-0.35,1,3.008808679,33184772,5663766,3350415,6114554,13345413,8061039,1,2.281485289,1,1.000119966
mouse_sample_13-0.40,1,3.580962346,33184772,5068982,2913588,5865664,11920850,10329276,1,2.377975111,1,1.000057211
mouse_sample_13-0.45,1,4.186290055,33184772,4455045,2491682,5523035,10448803,12757889,1,2.471629457,1,1.000036464
mouse_sample_13-0.50,2,4.707231829,33184772,3934085,2154360,5172874,9210578,14867235,1,2.550312264,1,1.000030183
mouse_sample_13-0.55,9,5.340056186,33184772,3310460,1770797,4684216,7737989,17452107,1,2.64748594,1,1.000025717
mouse_sample_13-0.65,9,6.564129897,33184772,2137800,1095278,3545440,4975382,22526150,1,2.853899375,1,1.000018692
mouse_sample_13-0.70,9,7.125752107,33184772,1612275,809343,2940940,3748722,24882835,1,2.982774215,1,1.000016539
mouse_sample_13-0.75,9,7.566590302,33184772,1211442,599315,2403230,2815235,26754865,1,3.115189557,1,1.000013143
mouse_sample_13-0.80,9,8.032196937,33184772,805451,391982,1715783,1867425,28796113,1,3.21378461,1,1.000013387
mouse_sample_13-0.85,9,8.366022072,33184772,521171,248927,1158537,1204635,30300429,1,3.207515168,1,1.000011622
mouse_sample_13-0.90,9,8.591662284,33184772,325134,151373,807532,752339,31299767,1,3.296590104,1,1.000013292
mouse_sample_13-0.95,9,8.76614608,33184772,172257,76816,555881,403175,32053459,3,3.630724921,1,1.000004961
mouse_sample_13-1.00,9,8.8894059,33184772,65748,27833,404352,162953,32551719,6,4.611041865,1,1
mouse_sample_14-0.05,0,0.838022836,33279864,25784677,21470522,2828613,2660203,2006371,1,2.15212933,1,1.407564009
mouse_sample_14-0.10,0,1.033187576,33279864,24980944,19986043,3195406,2389567,2713947,1,2.249272236,1,1.159825609
mouse_sample_14-0.15,0,1.292614297,33279864,23955335,18401696,3506027,2230522,3587980,1,2.363562517,1,1.093687487
mouse_sample_14-0.20,0,1.634862931,33279864,22673072,16673977,3765310,2078637,4762845,1,2.475319164,1,1.069001947
mouse_sample_14-0.25,0,1.982378384,33279864,21431827,15196608,3916274,1945633,5986130,1,2.562645259,1,1.059856612
mouse_sample_14-0.30,0,2.462926411,33279864,19794642,13518991,3981393,1785427,7718402,1,2.666599605,1,1.054905633
mouse_sample_14-0.35,0,3.000285788,33279864,18025375,11927154,3943704,1620283,9690502,1,2.771138503,1,1.052924088
mouse_sample_14-0.40,1,3.582079752,33279864,16147984,10380089,3828819,1447441,11855620,1,2.86959791,1,1.052461551
mouse_sample_14-0.45,1,4.195117985,33279864,14204782,8894865,3645860,1269556,14159666,1,2.973219487,1,1.052352161
mouse_sample_14-0.50,7,4.72063759,33279864,12560172,7710580,3446589,1120672,16152431,1,3.061233295,1,1.052480119
mouse_sample_14-0.55,9,5.357835236,33279864,10592012,6364238,3154380,942523,18590949,2,3.169314731,1,1.052774309
mouse_sample_14-0.60,9,5.985639485,33279864,8678753,5113775,2815541,769622,21015948,2,3.284429529,1,1.052841525
mouse_sample_14-0.65,9,6.586164114,33279864,6870956,3973674,2443579,607206,23358123,2,3.406485733,1,1.053220818
mouse_sample_14-0.70,9,7.148277289,33279864,5198693,2953699,2056471,457901,25566799,3,3.554661359,1,1.053605474
mouse_sample_14-0.75,9,7.586705643,33279864,3917585,2197370,1706442,344251,27311586,3,3.702125241,1,1.053870577
mouse_sample_14-0.80,9,8.047371468,33279864,2611943,1446938,1228330,228237,29211354,4,3.804004624,1,1.054469696
mouse_sample_14-0.85,9,8.37733748,33279864,1693632,925686,828887,146943,30610402,4,3.797881979,1,1.054960087
mouse_sample_14-0.90,9,8.60043163,33279864,1064839,569987,583649,92121,31539255,4,3.890456422,1,1.055557365
mouse_sample_14-0.95,9,8.773070046,33279864,573673,297778,419482,49673,32237036,5,4.245037928,1,1.057657077
mouse_sample_14-1.00,9,8.895151705,33279864,226351,113184,334234,20054,32699225,6,5.131515645,1,1.061483993
mouse_sample_15-0.05,0,1.261548657,33240228,17489598,12904272,4995158,8307147,2448325,1,2.079762042,1,1.144857555
mouse_sample_15-0.10,0,1.47136942,33240228,16822040,11959672,5442641,7757296,3218251,1,2.154893369,1,1.059142902
mouse_sample_15-0.20,1,2.073124198,33240228,15099287,9993319,6004445,6819612,5316884,1,2.335036627,1,1.032106519
mouse_sample_15-0.25,1,2.41120813,33240228,14213817,9135744,6098886,6383990,6543535,1,2.407797916,1,1.029514144
mouse_sample_15-0.30,1,2.871495376,33240228,13077285,8167421,6049834,5853433,8259676,1,2.494956721,1,1.028115125
mouse_sample_15-0.35,1,3.381060714,33240228,11872623,7244551,5862538,5305235,10199832,1,2.581966889,1,1.027638172
mouse_sample_15-0.40,1,3.930649393,33240228,10607432,6339320,5575020,4732153,12325623,1,2.66592353,1,1.027544545
mouse_sample_15-0.45,2,4.507063911,33240228,9307994,5460624,5206446,4145622,14580166,1,2.753143891,1,1.027648686
mouse_sample_15-0.50,8,4.999966637,33240228,8215485,4753720,4843082,3654246,16527415,1,2.828271543,1,1.027775634
mouse_sample_15-0.55,9,5.597252913,33240228,6912940,3940461,4349316,3068603,18909369,1,2.92345762,1,1.028025131
mouse_sample_15-0.60,9,6.18379895,33240228,5655051,3178350,3807435,2502942,21274800,1,3.021388152,1,1.028369015
mouse_sample_15-0.65,9,6.744400399,33240228,4470382,2479665,3238440,1972511,23558895,1,3.126953718,1,1.02858742
mouse_sample_15-0.70,9,7.268476648,33240228,3377286,1849966,2666180,1486907,25709855,2,3.258299515,1,1.028923127
mouse_sample_15-0.75,9,7.677744719,33240228,2542732,1380727,2170202,1116242,27411052,2,3.392182387,1,1.029163927
mouse_sample_15-0.80,9,8.108332741,33240228,1694006,911808,1540119,741399,29264704,2,3.491430857,1,1.02950503
mouse_sample_15-0.85,9,8.416973734,33240228,1096902,584657,1035249,478025,30630052,2,3.496112529,1,1.029885466
mouse_sample_15-0.90,9,8.625509398,33240228,687267,361156,717563,298565,31536833,2,3.588327436,1,1.030097299
mouse_sample_15-0.95,9,8.786970414,33240228,369229,189643,489861,159902,32221236,4,3.929596355,1,1.030756338
mouse_sample_15-1.00,9,8.900603359,33240228,146401,73383,357575,64472,32671780,6,4.88166958,1,1.031486537
mouse_sample_16-0.05,1,1.079742163,33171548,8214311,5206630,18668661,5818408,470168,1,1.365023073,1,1.048749761
mouse_sample_16-0.10,1,1.26071789,33171548,7897894,4352166,19852142,4473244,948268,1,1.446047636,1,1.023509784
mouse_sample_16-0.15,1,1.513239268,33171548,7515042,3593599,20442614,3487761,1726131,1,1.522376884,1,1.014962608
mouse_sample_16-0.20,1,1.847457074,33171548,7059883,2882708,20612646,2646289,2852730,1,1.597692601,1,1.011140129
mouse_sample_16-0.25,1,2.18628181,33171548,6629334,2366897,20420594,2058456,4063164,1,1.658852627,1,1.010038592
mouse_sample_16-0.30,1,2.650739423,33171548,6081581,1900787,19648753,1626673,5814541,1,1.72813374,1,1.009783773
mouse_sample_16-0.35,1,3.167207331,33171548,5506481,1557885,18465543,1357078,7842446,1,1.792986321,1,1.010030374
mouse_sample_16-0.40,1,3.726164935,33171548,4905028,1272351,17039723,1135376,10091421,1,1.856407349,1,1.010416813
mouse_sample_16-0.45,1,4.314738884,33171548,4290409,1035017,15435928,943844,12501367,1,1.921501577,1,1.0108715
mouse_sample_16-0.50,6,4.821090231,33171548,3774856,867620,13987529,802817,14606346,1,1.977053488,1,1.011213016
mouse_sample_16-0.55,9,5.435744241,33171548,3165040,694012,12156202,652076,17198230,1,2.04573542,1,1.011550801
mouse_sample_16-0.60,9,6.041875314,33171548,2579523,544867,10282699,517172,19792154,1,2.116729956,1,1.011798783
mouse_sample_16-0.65,9,6.622809282,33171548,2029947,415984,8436707,397971,22306923,1,2.195613288,1,1.012091333
mouse_sample_16-0.75,9,7.596961107,33171548,1141668,224047,5224778,216942,26588160,1,2.390506735,1,1.012496428
mouse_sample_16-0.80,9,8.051859684,33171548,756352,145896,3599366,142286,28673544,1,2.468953421,1,1.012657605
mouse_sample_16-0.85,9,8.378648594,33171548,486725,92543,2383895,90617,30210311,1,2.495148067,1,1.012768024
mouse_sample_16-0.90,9,8.598483315,33171548,301722,56251,1583825,55632,31230369,1,2.585729484,1,1.012690538
mouse_sample_16-0.95,9,8.76855331,33171548,157613,28853,983770,28717,32001448,1,2.870963742,1,1.012884354
mouse_sample_16-1.00,9,8.889043496,33171548,58233,10758,589002,11133,32513180,3,3.79185979,1,1.015000449
mouse_sample_17-0.05,0,1.465372662,33257942,17123301,13505516,7435735,5404279,3294627,1,1.582777627,1,1.353468428
mouse_sample_17-0.10,1,1.66707059,33257942,16565031,12447880,7937890,4636175,4118846,1,1.640226937,1,1.154784278
mouse_sample_17-0.15,1,1.912715225,33257942,15873899,11389226,8262128,4151441,4970474,1,1.725297284,1,1.113849143
mouse_sample_17-0.20,1,2.22923505,33257942,15019513,10278058,8452046,3713944,6072439,1,1.820920757,1,1.103224227
mouse_sample_17-0.25,1,2.548495574,33257942,14196727,9360172,8474669,3371202,7215344,1,1.900974068,1,1.100348184
mouse_sample_17-0.30,1,2.990269121,33257942,13111236,8343327,8282696,3021312,8842698,1,1.997889576,1,1.098199392
mouse_sample_17-0.35,1,3.48344182,33257942,11942158,7399408,7903465,2705210,10707109,1,2.090492588,1,1.09639917
mouse_sample_17-0.40,1,4.017149558,33257942,10702211,6479262,7407952,2391815,12755964,1,2.183996063,1,1.095198834
mouse_sample_17-0.45,2,4.579362758,33257942,9416877,5589036,6817406,2080002,14943657,1,2.278232806,1,1.094051833
mouse_sample_17-0.50,9,5.061341829,33257942,8328062,4871402,6267722,1825183,16836975,1,2.361616709,1,1.09308546
mouse_sample_17-0.55,9,5.646150504,33257942,7025408,4047145,5547019,1525703,19159812,1,2.4652928,1,1.091963508
mouse_sample_17-0.60,9,6.222331165,33257942,5758013,3272242,4784851,1240306,21474772,1,2.573912124,1,1.091017055
mouse_sample_17-0.65,9,6.77321456,33257942,4560058,2558286,4011048,975570,23711266,1,2.69204208,1,1.090514263
mouse_sample_17-0.70,9,7.289532527,33257942,3450919,1912857,3248789,733570,25824664,1,2.835961338,1,1.089785569
mouse_sample_17-0.75,9,7.693788359,33257942,2600525,1428723,2604715,549614,27503088,1,2.976479576,1,1.089662927
mouse_sample_17-0.80,9,8.118889046,33257942,1734245,945210,1827961,364701,29331035,1,3.085961353,1,1.089136032
mouse_sample_17-0.85,9,8.423360261,33257942,1125006,607210,1220950,235194,30676792,1,3.109472951,1,1.088412119
mouse_sample_17-0.90,9,8.629218338,33257942,706969,376356,832409,147049,31571515,2,3.227236851,1,1.088256296
mouse_sample_17-0.95,9,8.788438322,33257942,381362,198953,552084,79164,32245332,3,3.606789909,1,1.088032439
mouse_sample_17-1.00,9,8.9011867,33257942,151983,77574,381834,31565,32692560,6,4.629469874,1,1.090511643
mouse_sample_18-0.05,1,1.027476814,33192386,12461245,10363719,14604091,5184517,942533,1,1.36674073,1,1.092021494
mouse_sample_18-0.10,1,1.20775599,33192386,12093717,9605872,15542521,4072938,1483210,1,1.449007018,1,1.035662954
mouse_sample_18-0.15,1,1.457737265,33192386,11605269,8844465,16035430,3273348,2278339,1,1.530725213,1,1.018800934
mouse_sample_18-0.20,1,1.790748547,33192386,10988283,8040489,16209118,2585834,3409151,1,1.612769739,1,1.011388589
mouse_sample_18-0.30,1,2.597638025,33192386,9579983,6619914,15534286,1723026,6355091,1,1.756948404,1,1.00581535
mouse_sample_18-0.35,1,3.120012011,33192386,8707329,5908039,14650177,1471304,8363576,1,1.830018231,1,1.004801183
mouse_sample_18-0.40,1,3.685367753,33192386,7783907,5207660,13569100,1255478,10583901,1,1.902127628,1,1.004302744
mouse_sample_18-0.45,1,4.281307195,33192386,6829101,4517794,12338370,1061992,12962923,1,1.975480554,1,1.004041462
mouse_sample_18-0.50,6,4.792955439,33192386,6024537,3956698,11222498,913221,15032130,1,2.03909094,1,1.003878579
mouse_sample_18-0.55,9,5.415232457,33192386,5061466,3303564,9799115,750078,17581727,1,2.118164344,1,1.003638288
mouse_sample_18-0.60,9,6.028557272,33192386,4131162,2683487,8331121,599934,20130169,1,2.200025303,1,1.003447046
mouse_sample_18-0.65,9,6.61475201,33192386,3256985,2108030,6875741,465613,22594047,1,2.290057319,1,1.003275252
