Sample,Median Index,Mean Index,Number of reads,Number of correctly classified reads,Number of reads classified at a lower level by Kraken,Number of reads classified at a higher level by Kraken,Number of reads classified wrong by Kraken,Unclassified reads,Median Index of reads classified at a higher level by Kraken,Mean Index of reads classified at a higher level by Kraken,Median Index of reads classified wrong by Kraken,Mean Index of reads classified wrong by Kraken
strain_sample_82-kraken2_refseqV208_nt,1.0,1.4114930691676266,13305184,6574666,468424,4728133,1083828,917947,1.0,1.6594484546014252,2.0,2.460786213310599
strain_sample_82-kraken2_standard_0521,0.0,0.759226554101018,13305184,7585570,535934,4648970,857618,213015,1.0,1.4823076939623183,1.0,1.5079102817338257
strain_sample_83-kraken2_GTDBr202RefSeqV205,1.0,1.1270355525570943,13307566,6116300,2669863,3969192,2851942,366710,1.0,1.265760890377689,1.0,2.3292423197947225
strain_sample_83-kraken2_chocophlan,1.0,1.467636906704051,13307566,6477606,821219,5814109,957929,57877,2.0,2.986975476379958,1.0,1.7149245925324317
strain_sample_83-kraken2_minikraken,0.0,1.2286316671283088,13307566,7641929,1009899,4449002,299824,916778,2.0,1.7153788647431492,1.0,1.557827258658413
strain_sample_83-kraken2_refseqV205,1.0,2.0294885631226633,13307566,5129444,921041,6331485,1288609,557838,2.0,2.95970960998881,2.0,2.518951831005371
strain_sample_83-kraken2_refseqV205_100GB,0.0,1.2286316671283088,13307566,7641929,1009899,4449002,299824,916778,2.0,1.7153788647431492,1.0,1.557827258658413
strain_sample_83-kraken2_refseqV205_500GB,2.0,2.658752622380381,13307566,4010075,644038,7376367,963524,956953,2.0,3.2247622711830903,2.0,3.08876167070047
strain_sample_83-kraken2_refseqV208_nt,0.0,1.5129246024404464,13307566,6752787,1002609,4559053,973526,1021933,1.0,1.8379509955247284,2.0,2.6236875029531825
strain_sample_83-kraken2_standard_0521,0.0,0.7594618730427488,13307566,7749299,1146156,4644129,735833,178302,2.0,1.590451083507801,1.0,1.5160831329934916
strain_sample_84-kraken2_GTDBr202RefSeqV205,1.0,1.3437316186360468,13308316,5178797,2815100,4227884,3482237,418264,1.0,1.3211381863835432,2.0,2.4474508771229533
strain_sample_84-kraken2_chocophlan,1.0,1.5097466125691634,13308316,6234959,465979,5894127,1118774,60444,2.0,2.9848303234728397,1.0,1.7475486559394482
strain_sample_84-kraken2_minikraken,2.0,2.831790469736404,13525607,5494010,573825,4469543,299626,3262419,2.0,1.8858863199212983,1.0,1.704735236594955
strain_sample_84-kraken2_refseqV205,1.0,2.179005968899446,13308316,4661324,693994,6650426,1337439,659055,2.0,2.9193662180437765,2.0,2.7303884513611463
strain_sample_84-kraken2_refseqV205_100GB,1.0,1.408238878607932,13308316,6653608,694990,5412543,362625,879529,2.0,1.8858865416865973,1.0,1.7042013098931403
strain_sample_84-kraken2_refseqV205_500GB,2.0,2.8403492222456994,13308316,3507160,492013,7636199,1023391,1141343,2.0,3.1602972892665577,2.0,3.3159486452392097
strain_sample_84-kraken2_refseqV208_nt,1.0,1.87645859926981,13308316,5792428,670745,5207835,1107624,1200347,2.0,2.1254646124541194,2.0,2.798399095722014
strain_sample_84-kraken2_standard_0521,1.0,0.9783114557844884,13308316,6537402,748376,5747156,850264,173493,2.0,1.7560188030392772,1.0,1.606698625368121
strain_sample_85-kraken2_GTDBr202RefSeqV205,1.0,1.238700103933162,13314326,6037398,2739181,3822988,3036023,414319,1.0,1.3137156067452995,2.0,2.5391391962445606
strain_sample_85-kraken2_chocophlan,1.0,1.5295915842829746,13314326,6532592,1115434,5851736,868657,61286,2.0,3.1000740634915864,2.0,1.9254976360059264
strain_sample_85-kraken2_minikraken,0.0,1.3736275497535513,13314326,7028115,1163034,5122062,248189,915929,2.0,1.8750095176512895,2.0,1.7783624576431671
strain_sample_85-kraken2_refseqV205,1.0,2.25380353462879,13314326,4889659,1129920,6370120,1302306,752020,2.0,3.0694625846922823,2.0,2.8294893826796472
strain_sample_85-kraken2_refseqV205_100GB,0.0,1.3861655386411127,14495830,7607980,1262237,5641354,325191,921270,2.0,1.987525157967396,2.0,1.8129099513824185
strain_sample_85-kraken2_refseqV205_500GB,2.0,2.9295188505974687,13314326,3743469,899097,7332314,984987,1252838,2.0,3.323081499237485,2.0,3.407850052843337
strain_sample_85-kraken2_refseqV208_nt,1.0,1.9177086395511118,13314326,5623578,1198883,5286437,1059283,1344747,2.0,1.9532528241611504,2.0,2.928394017462756
strain_sample_85-kraken2_standard_0521,1.0,0.9338601142859204,13314326,6623400,1272670,5756166,750018,184740,2.0,1.6568064576316943,2.0,1.6455431736304995
strain_sample_86-kraken2_GTDBr202RefSeqV205,1.0,1.137620816257087,13306984,5806775,1723718,4238466,2919420,342275,1.0,1.244527147321696,1.0,2.323238519979996
strain_sample_86-kraken2_chocophlan,1.0,1.5890723998766365,13306984,5840084,326703,6251930,1169493,45477,2.0,3.0170436969063954,1.0,1.6025080953883435
strain_sample_86-kraken2_minikraken,0.0,1.3256111978491896,13306984,7272250,480594,4593016,401449,1040268,2.0,1.6659530469739274,1.0,1.5586463037646128
strain_sample_86-kraken2_refseqV205,1.0,2.115291714486168,13306984,4705932,475218,6655004,1403397,542648,2.0,2.9834258551910717,2.0,2.4295213685079844
strain_sample_86-kraken2_refseqV205_100GB,0.0,1.3256111978491896,13306984,7272250,480594,4593016,401449,1040268,2.0,1.6659530469739274,1.0,1.5586463037646128
strain_sample_86-kraken2_refseqV205_500GB,1.0,2.738136530411399,13306984,3626860,338107,7757066,1026370,896679,2.0,3.2611983706210568,2.0,2.9899704784824186
strain_sample_86-kraken2_refseqV208_nt,1.0,1.5402647211419207,13306984,6620030,481295,4549664,1068061,1069225,1.0,1.7497144844102774,2.0,2.7270015476644125
strain_sample_86-kraken2_standard_0521,0.0,0.8405160027245844,13306984,7465118,546150,4713778,819600,308488,1.0,1.5299901692442877,1.0,1.4596229868228403
strain_sample_87-kraken2_GTDBr202RefSeqV205,1.0,1.124834629139308,13303432,6189762,1932491,3934476,2785586,392686,1.0,1.2691240205811396,1.0,2.3077194529266016
strain_sample_87-kraken2_chocophlan,1.0,1.6004397962871535,13303432,5898761,591460,6245892,1102876,55892,2.0,3.0246624501352253,1.0,1.719594949930908
strain_sample_87-kraken2_minikraken,0.0,1.1973388521097412,13303432,7773782,662885,4349763,257930,921954,2.0,1.6561543697898022,1.0,1.6563563757608653
strain_sample_87-kraken2_refseqV205,1.0,2.098543669032172,13303432,4651212,678448,6806597,1380077,465490,2.0,2.996888312911724,2.0,2.4124074236437534
strain_sample_87-kraken2_refseqV205_100GB,0.0,1.1973388521097412,13303432,7773782,662885,4349763,257930,921954,2.0,1.6561543697898022,1.0,1.6563563757608653
strain_sample_87-kraken2_refseqV205_500GB,2.0,2.7054798340758985,13303432,3577194,502003,7930741,1006723,788576,2.0,3.2687069215852587,2.0,2.9500994811879733
strain_sample_87-kraken2_refseqV208_nt,1.0,1.3989365300623178,13303432,6446943,638420,5077326,906765,872328,1.0,1.6623608568762376,2.0,2.5571421481861343
strain_sample_87-kraken2_standard_0521,0.0,0.7581167776856378,13303432,7559528,721104,4862724,670106,211072,1.0,1.4829093734293783,1.0,1.4548593804562264
strain_sample_88-kraken2_GTDBr202RefSeqV205,1.0,1.200091615897943,13307734,5460848,1847109,4322081,3183774,339695,1.0,1.266588710392054,1.0,2.3327415827882256
strain_sample_88-kraken2_chocophlan,1.0,1.5742058715631075,13307734,5864327,410630,6258724,1128961,55703,2.0,2.9573107873106403,1.0,1.717174463954025
strain_sample_88-kraken2_minikraken,0.0,1.3626640718848153,13307734,6743917,661921,5200336,443948,919517,2.0,1.773895379067814,1.0,1.426567976429672
strain_sample_88-kraken2_refseqV205,1.0,2.153624726794209,13307734,4434135,556831,6785772,1489688,598046,2.0,2.8951080289759217,2.0,2.437470799254609
strain_sample_88-kraken2_refseqV205_100GB,0.0,1.3626640718848153,13307734,6743917,661921,5200336,443948,919517,2.0,1.773895379067814,1.0,1.426567976429672
strain_sample_88-kraken2_refseqV205_500GB,2.0,2.7971193292562053,13307734,3353753,402409,7840256,1099376,1014085,2.0,3.164752145848299,2.0,2.9850678930593357
strain_sample_88-kraken2_refseqV208_nt,1.0,1.684912998711877,13307734,5742597,639740,5238941,1242656,1083442,1.0,1.8491385949946757,2.0,2.4004921716066234
strain_sample_88-kraken2_standard_0521,1.0,0.9044764495593316,13307734,6551050,721417,5592297,989971,174416,2.0,1.6219920007825048,1.0,1.4102706038863764
strain_sample_89-kraken2_GTDBr202RefSeqV205,1.0,1.1449735989048078,13303236,6107362,2085928,3880297,2955932,358751,1.0,1.2901739222538893,2.0,2.3643273931876645
strain_sample_89-kraken2_chocophlan,1.0,1.5264407847834918,13303236,6020594,594550,6234100,1015336,33195,2.0,2.9254790587253976,1.0,1.7432839966277174
strain_sample_89-kraken2_minikraken,0.0,1.2671448510723256,13303236,7311960,706504,4820794,290967,879495,2.0,1.7523107189396598,1.0,1.6976598720817138
strain_sample_89-kraken2_refseqV205,1.0,2.1134680313872503,13303236,4698095,638401,6656607,1373632,574852,2.0,2.9284761741229435,2.0,2.5102290861016634
strain_sample_89-kraken2_refseqV205_100GB,0.0,1.2671448510723256,13303236,7311960,706504,4820794,290967,879495,2.0,1.7523107189396598,1.0,1.6976598720817138
strain_sample_89-kraken2_refseqV205_500GB,2.0,2.730855710595528,13303236,3628324,449700,7705360,1009675,959698,2.0,3.192074737585265,2.0,3.064590090870825
strain_sample_89-kraken2_refseqV208_nt,1.0,1.6264086422281014,13303236,5922918,682341,5328819,1000524,1050902,1.0,1.7833078961773707,2.0,2.673397139898693
strain_sample_89-kraken2_standard_0521,0.0,0.8397013328185714,13303236,6951929,751157,5431354,731271,188680,1.0,1.5412711084565651,1.0,1.5061693954771898
strain_sample_9-kraken2_GTDBr202RefSeqV205,1.0,1.2753289405474313,13310308,5490944,2361602,4066562,3325814,426671,1.0,1.2831364676107238,2.0,2.379620447806161
strain_sample_9-kraken2_chocophlan,1.0,1.5027390801174552,13310308,5960808,478903,5894068,1397385,58042,2.0,2.882236004063747,2.0,1.7829030653685276
strain_sample_9-kraken2_minikraken,0.0,1.575629504591479,13310308,6836151,601635,4743900,406020,1324235,2.0,1.7715862476021838,1.0,1.6002980148761146
strain_sample_9-kraken2_refseqV205,1.0,2.0718767740010224,13310308,4507339,594610,6771664,1472573,558703,2.0,2.8024757282700383,2.0,2.425214912944893
strain_sample_9-kraken2_refseqV205_100GB,0.0,1.575629504591479,13310308,6836151,601635,4743900,406020,1324235,2.0,1.7715862476021838,1.0,1.6002980148761146
strain_sample_9-kraken2_refseqV205_500GB,2.0,2.6884014254215605,13310308,3425816,415740,7798800,1121447,964173,2.0,3.0518934964353486,2.0,2.946317570067957
strain_sample_9-kraken2_refseqV208_nt,1.0,1.85039204201736,13310308,5689235,577961,5005318,1365844,1249874,1.0,1.873736294077619,2.0,2.929648627515294
strain_sample_9-kraken2_standard_0521,0.0,1.0731560832401474,13310308,6698809,656389,5095935,1023734,491827,2.0,1.6207180821576412,1.0,1.5614349039887314
strain_sample_90-kraken2_GTDBr202RefSeqV205,1.0,1.2774762665051127,13310724,5547795,1958054,3890500,3416732,439700,1.0,1.3223377457910297,1.0,2.2706802874793808
strain_sample_90-kraken2_chocophlan,9.0,6.808573184583737,14023657,1728187,98082,2162947,391561,9740877,2.0,3.282788713731774,2.0,1.8182071248158012
strain_sample_90-kraken2_minikraken,0.0,1.4725830090083756,13310724,6966429,379636,4561071,556709,1226372,2.0,1.6972794328349636,1.0,1.4749159794434794
strain_sample_90-kraken2_refseqV205,1.0,2.1556213621437874,13310724,4325147,456530,7196538,1335810,452264,2.0,2.946561249311822,2.0,2.551844948009073
strain_sample_90-kraken2_refseqV205_100GB,0.0,1.4725830090083756,13310724,6966429,379636,4561071,556709,1226372,2.0,1.6972794328349636,1.0,1.4749159794434794
strain_sample_90-kraken2_refseqV205_500GB,2.0,2.7608318675978856,13310724,3266998,318142,8265347,982165,793166,2.0,3.2081579878013597,2.0,3.121884815687792
strain_sample_90-kraken2_refseqV208_nt,1.0,1.562019691791371,13310724,5836896,358987,5285925,1292537,894148,2.0,1.81130738707038,2.0,2.443940869777809
strain_sample_90-kraken2_standard_0521,1.0,0.9268726479491274,13310724,6622905,419952,5298773,1178068,210963,2.0,1.6128294229626368,2.0,1.6064666895289577
strain_sample_91-kraken2_GTDBr202RefSeqV205,1.0,1.2756544223742228,13310746,5416789,1583620,4157771,3345202,388081,1.0,1.2795849025836201,2.0,2.4335854755557365
strain_sample_91-kraken2_chocophlan,1.0,1.591814463291539,13310746,6026140,97996,6130654,1071702,82207,2.0,3.0207904409545865,2.0,1.7995366249199871
strain_sample_91-kraken2_minikraken,0.0,1.5110262039407858,13310746,6681981,192314,5068743,408495,1151495,2.0,1.7902389211684238,1.0,1.6521181409809178
strain_sample_91-kraken2_refseqV205,9.0,5.894603478463839,13786603,2144819,125318,3265558,654185,7721791,2.0,3.0791628873227785,2.0,2.618531455169409
strain_sample_91-kraken2_refseqV205_100GB,0.0,1.5110262039407858,13310746,6681981,192314,5068743,408495,1151495,2.0,1.7902389211684238,1.0,1.6521181409809178
strain_sample_91-kraken2_refseqV205_500GB,2.0,2.8332964208016587,13310746,3482047,177018,7769240,1035263,1023622,2.0,3.24266067208633,2.0,3.19002610930749
strain_sample_91-kraken2_refseqV208_nt,1.0,1.802073978423148,13310746,5575807,167120,5289875,1249653,1195204,1.0,1.8530195893097663,2.0,2.741567459126653
strain_sample_91-kraken2_standard_0521,1.0,1.0265450185887404,13310746,6409441,205074,5581900,957841,361560,2.0,1.6038270123076372,1.0,1.5217577865219802
strain_sample_92-kraken2_GTDBr202RefSeqV205,1.0,1.2801834466502835,13311336,5530373,2941941,4161050,3212063,407303,1.0,1.3027632448540634,2.0,2.4748702002420253
strain_sample_92-kraken2_chocophlan,0.0,1.440275266134068,13311336,6699690,859099,5677305,849499,84837,2.0,2.9715726035504524,1.0,1.8103446855146383
strain_sample_92-kraken2_minikraken,0.0,1.506242123254946,13311336,6666142,802219,5226291,334179,1084718,2.0,1.862609449033741,1.0,1.65492146424521
strain_sample_92-kraken2_refseqV205,1.0,2.1211417847164253,13311336,5153862,936012,6159829,1288056,709554,2.0,2.9739557705254485,2.0,2.7404639239287727
strain_sample_92-kraken2_refseqV205_100GB,0.0,1.506242123254946,13311336,6666142,802219,5226291,334179,1084718,2.0,1.862609449033741,1.0,1.65492146424521
strain_sample_92-kraken2_refseqV205_500GB,2.0,2.7970993294737663,13311336,3985416,680819,7124778,985373,1215649,2.0,3.227570880103212,2.0,3.3444005467980147
strain_sample_92-kraken2_refseqV208_nt,1.0,1.9681400875163848,13311336,5789702,872979,4996392,1149938,1375257,2.0,2.0915618710461468,2.0,2.9310928067426243
strain_sample_92-kraken2_standard_0521,1.0,1.0095655312133958,13311336,6629745,1015522,5573997,827069,280525,2.0,1.7254406487839875,1.0,1.5673903870172865
strain_sample_93-kraken2_GTDBr202RefSeqV205,0.0,1.0940752472735886,13308336,6951157,3514069,3469324,2461456,426227,1.0,1.2875736022349022,1.0,2.5414713892915413
strain_sample_93-kraken2_chocophlan,0.0,1.3711382099159504,13308336,7057369,1053545,5329737,857268,63958,2.0,3.038256109072549,1.0,1.725019480489182
strain_sample_93-kraken2_minikraken,0.0,1.1637723153367934,13308336,8265149,1214099,3787320,282261,973605,2.0,1.6541483159595705,1.0,1.6319293136494235
strain_sample_93-kraken2_refseqV205,9.0,6.940942753770986,13934158,1562350,323591,2110880,345760,9915150,2.0,3.1302300462366413,2.0,2.522388361869505
strain_sample_93-kraken2_refseqV205_100GB,0.0,1.1637723153367934,13308336,8265149,1214099,3787320,282261,973605,2.0,1.6541483159595705,1.0,1.6319293136494235
strain_sample_93-kraken2_refseqV205_500GB,1.0,2.5138612370472155,13308336,4088000,786640,7614116,871388,734790,2.0,3.1654067261386616,2.0,3.1444637750347724
strain_sample_93-kraken2_refseqV208_nt,0.0,1.3176700678431923,13308336,7317104,1092108,4348117,797951,845152,1.0,1.7638685895526731,2.0,2.8322704025685788
strain_sample_93-kraken2_standard_0521,0.0,0.7014260084806996,13308336,8287894,1215454,4227784,571283,221375,1.0,1.5198595765535798,1.0,1.6048088250481811
strain_sample_94-kraken2_GTDBr202RefSeqV205,1.0,1.1665079344331457,13311726,6313060,3254619,3797205,2772800,428540,1.0,1.3180894895060973,1.0,2.403790031736873
strain_sample_94-kraken2_chocophlan,1.0,1.401199588993944,13311726,6633192,983307,5785138,851683,41711,2.0,2.9008091077516216,1.0,1.7558023349062972
strain_sample_94-kraken2_minikraken,0.0,1.3030685126782209,13311726,7473823,1081362,4451762,400467,985673,2.0,1.7652976506830331,1.0,1.5390531554410225
strain_sample_94-kraken2_refseqV205,1.0,1.9662444223987183,13311726,5236847,1014556,6315878,1233829,525164,2.0,2.8945044536959075,2.0,2.566175701819296
strain_sample_94-kraken2_refseqV205_100GB,0.0,1.3030685126782209,13311726,7473823,1081362,4451762,400467,985673,2.0,1.7652976506830331,1.0,1.5390531554410225
strain_sample_94-kraken2_refseqV205_500GB,2.0,2.58168775408989,13311726,4095527,726857,7362998,930316,922849,2.0,3.1418145163152293,2.0,3.1468673010031
strain_sample_94-kraken2_refseqV208_nt,1.0,1.6566886217459704,13311726,6280296,948205,4909898,1026701,1094826,2.0,1.9086516664908315,2.0,2.7550581912358125
strain_sample_94-kraken2_standard_0521,0.0,0.8838690039142933,13311726,7242022,1055400,5008771,789392,271541,2.0,1.6261180636926704,1.0,1.4911476174068143
strain_sample_95-kraken2_GTDBr202RefSeqV205,1.0,1.1502155453244858,13307178,5936550,2293774,4086359,2901210,382682,1.0,1.2457378316491527,1.0,2.3328404355424115
strain_sample_95-kraken2_chocophlan,1.0,1.5310993811009366,13307178,6160652,532580,6063322,1012578,70622,2.0,2.9733867012175828,1.0,1.6891311089121035
strain_sample_95-kraken2_minikraken,0.0,1.2940807585199507,13307178,7588659,553999,4343265,330215,1045033,2.0,1.6790962559272806,1.0,1.5821570794785216
strain_sample_95-kraken2_refseqV205,9.0,8.374910403086567,14139717,435949,56222,793023,117724,12792974,3.0,3.7784906616832052,2.0,2.4229893649553187
strain_sample_95-kraken2_refseqV205_100GB,0.0,1.2940807585199507,13307178,7588659,553999,4343265,330215,1045033,2.0,1.6790962559272806,1.0,1.5821570794785216
strain_sample_95-kraken2_refseqV205_500GB,1.0,2.6308752313976718,13307178,3780869,466709,7759395,972909,793929,2.0,3.214596112196892,2.0,3.0014718745535296
strain_sample_95-kraken2_refseqV208_nt,0.0,1.4477659350464842,13307178,6788696,526051,4602662,976700,939090,1.0,1.7820937101181882,2.0,2.6735169448141702
strain_sample_95-kraken2_standard_0521,0.0,0.793387598783153,13307178,7743079,612564,4569051,728583,266465,1.0,1.5527710240047659,1.0,1.4615699240855191
strain_sample_96-kraken2_GTDBr202RefSeqV205,1.0,1.285726961037837,13310452,5479507,2770722,4341097,3036792,452262,1.0,1.284183928624493,2.0,2.4569796021591204
strain_sample_96-kraken2_chocophlan,1.0,1.487355726161666,13310452,6265999,547589,5976790,987966,79688,2.0,2.9071426300740026,1.0,1.725487516776893
strain_sample_96-kraken2_minikraken,0.0,1.357987091647977,13310452,6839211,707258,5357785,244599,868849,2.0,1.8357810177153429,2.0,1.7170511735534486
strain_sample_96-kraken2_refseqV205,1.0,2.1621267256739287,13310452,4894475,719970,6348264,1329476,738188,2.0,2.9156391416614054,2.0,2.727017260935888
strain_sample_96-kraken2_refseqV205_100GB,0.0,1.357987091647977,13310452,6839211,707258,5357785,244599,868849,2.0,1.8357810177153429,2.0,1.7170511735534486
strain_sample_96-kraken2_refseqV205_500GB,2.0,2.838386029264821,13310452,3699870,519846,7364596,1004552,1241282,2.0,3.1607016868270845,2.0,3.3149145091543293
strain_sample_96-kraken2_refseqV208_nt,1.0,1.8973515700293275,13310452,5944392,738252,5004366,1013867,1347771,2.0,2.024381110414386,2.0,2.952477987743954
strain_sample_96-kraken2_standard_0521,0.0,0.9409569261810192,13310452,6855027,819699,5550526,697312,207585,2.0,1.7161177156903689,2.0,1.6218321210591529
strain_sample_97-kraken2_GTDBr202RefSeqV205,1.0,1.2296642422789306,13313052,5969000,1724769,3874647,3035378,433883,1.0,1.3040452459282097,2.0,2.441747288146649
strain_sample_97-kraken2_chocophlan,1.0,1.5972785203573154,13313052,5601751,159724,6506680,1152383,52236,2.0,2.880540921022703,2.0,1.7804427868165358
