Sample name,Proportion classified,Precision reads,Precision taxa,Recall reads,Recall taxa,F1 score reads,F1 score taxa,L1 distance,Aitchisons distance,Robust Aitchisons distance,Bray-Curtis dissimilarity raw,Bray-Curtis dissimilarity relative abundance,Simpson's diversity,Shannon diversity,Chao1 richness,McIntosh's evenness,Pielou evenness,Simpson's evenness,Mean F1 score
mouse_sample_63-kraken2_refseqV205_100GB-0.30,3.470501699581804e-05,0.0,0.0,0.0,0.0,0.0,0.0,33195200.0,55.875944701622494,0.0,1.0,1.0,0.8578905647183642,3.5937061603303038,29.0,0.3863605824679558,0.7397530298975433,0.24264932551699275,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.35,2.1389376794297586e-06,0.0,0.0,0.0,0.0,0.0,0.0,33194119.0,35.997900417913534,0.0,1.0,1.0,0.7058123388216624,2.2730407774836845,8.0,0.6012011699069941,0.7576802591612282,0.4248988536749831,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.40,9.037764842660946e-08,0.0,0.0,0.0,0.0,0.0,0.0,33194051.0,15.459624106676063,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33194048.0,7.099365444927888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33194048.0,7.099365444927888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33194048.0,7.099365444927888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33194048.0,7.099365444927888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33194048.0,7.099365444927888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33194048.0,7.099365444927888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33194048.0,7.099365444927888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33194048.0,7.099365444927888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33194048.0,7.099365444927888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33194048.0,7.099365444927888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_63-kraken2_refseqV205_100GB-0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33194048.0,7.099365444927888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_63-kraken2_refseqV205_100GB-1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33194048.0,7.099365444927888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mouse_sample_7-kraken2_refseqV205_100GB-0.00,0.5013437343228733,0.0,0.0,0.0,0.0,0.0,0.0,49768659.0,141.93998537273978,0.0,1.0,1.0,0.8669197113795173,3.9207898615206327,4140.916666666667,0.36488865627833983,0.3280543016402743,0.0018970615576381512,0.0
mouse_sample_7-kraken2_refseqV205_100GB-0.05,0.4103254929725748,0.0,0.0,0.0,0.0,0.0,0.0,46751458.0,117.38115375494634,0.0,1.0,1.0,0.8998722328499138,4.0400790442367835,1226.561797752809,0.3164507971648434,0.4112057008006787,0.011011289513346586,0.0
