File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
kraken2_standard_ani100_cHIGH_stTrue_r0_0.55,304.16,12.29,0:27.49,53126804, 12 ,1151%
kraken2_standard_UnAmbiguouslyMapped_ds.nycsm.fastq.bowtie2out_0.00,0.09,0.00,0:00.13,6716, 12 ,73%
kraken2_standard_ani100_cLOW_stFalse_r7_0.15,342.30,14.87,0:31.20,53041200, 12 ,1144%
kraken2_standard_ani100_cLOW_stTrue_r4.fastq.bowtie2out_0.35,0.02,0.03,0:00.03,7512, 12 ,172%
kraken2_standard_ani99_cHIGH_stTrue_r4.fastq.bowtie2out_0.85,0.05,0.02,0:00.04,7524, 12 ,173%
kraken2_standard_ani97_cHIGH_stTrue_r8.fastq.bowtie2out_0.05,0.05,0.01,0:00.03,7516, 12 ,169%
kraken2_standard_ani97_cHIGH_stTrue_r4_0.35,336.46,14.44,0:30.32,53150920, 12 ,1157%
kraken2_standard_ani99_cLOW_stFalse_r9.fastq.bowtie2out_0.90,0.05,0.00,0:00.03,7512, 12 ,148%
kraken2_standard_ani97_cLOW_stFalse_r5.fastq.bowtie2out_0.10,0.05,0.00,0:00.03,7528, 12 ,170%
kraken2_standard_ani97_cLOW_stFalse_r3_0.75,330.00,14.27,0:29.83,53134832, 12 ,1153%
kraken2_standard_ani100_cLOW_stTrue_r0.fastq.bowtie2out_0.30,0.03,0.04,0:00.04,7516, 12 ,182%
kraken2_standard_MGRG_nanopore_R6_2d_pass.fastq.bowtie2out_0.80,0.02,0.00,0:00.02,6712, 12 ,114%
kraken2_standard_Huttenhower_HC1.fasta.bowtie2out_0.80,0.01,0.03,0:00.03,6908, 12 ,122%
kraken2_standard_ani97_cLOW_stFalse_r1.fastq.bowtie2out_0.15,0.05,0.00,0:00.03,7520, 12 ,170%
kraken2_standard_ani99_cHIGH_stFalse_r5_0.35,319.70,12.40,0:28.77,53124828, 12 ,1154%
kraken2_standard_ani95_cLOW_stTrue_r7_0.35,326.72,13.32,0:29.50,53116124, 12 ,1152%
kraken2_standard_ani99_cHIGH_stTrue_r0.fastq.bowtie2out_0.80,0.05,0.00,0:00.03,7568, 12 ,171%
kraken2_standard_ani99_cLOW_stTrue_r0_0.40,305.10,10.85,0:27.38,53131640, 12 ,1153%
kraken2_standard_ani100_cLOW_stFalse_r1.fastq.bowtie2out_0.20,0.04,0.01,0:00.03,7592, 12 ,170%
kraken2_standard_UnAmbiguouslyMapped_ds.buccal_0.45,7.09,3.90,0:01.77,48458280, 12 ,618%
kraken2_standard_ani100_cHIGH_stFalse_r9_0.50,339.00,14.88,0:30.58,53014920, 12 ,1156%
kraken2_standard_ani97_cLOW_stFalse_r7.fastq.bowtie2out_0.95,0.05,0.00,0:00.03,7552, 12 ,156%
kraken2_standard_ani97_cHIGH_stFalse_r8_0.25,287.97,11.67,0:26.03,53144916, 12 ,1150%
kraken2_standard_ABRF_MGRG_Normal.fastq.bowtie2out_0.55,0.04,0.01,0:00.03,7600, 12 ,165%
kraken2_standard_ani99_cHIGH_stTrue_r1_1.00,321.09,11.37,0:28.81,53137536, 12 ,1153%
kraken2_standard_ani97_cLOW_stTrue_r8_1.00,324.37,11.92,0:29.08,53085520, 12 ,1156%
kraken2_standard_ani99_cHIGH_stFalse_r6.fastq.bowtie2out_0.70,0.06,0.00,0:00.04,7508, 12 ,177%
kraken2_standard_ani99_cHIGH_stTrue_r6.fastq.bowtie2out_0.00,0.10,0.01,0:00.24,7596, 12 ,49%
kraken2_standard_ani97_cLOW_stTrue_r8.fastq.bowtie2out_0.70,0.09,0.00,0:00.04,7536, 12 ,243%
kraken2_standard_ani95_cLOW_stTrue_r2.fastq.bowtie2out_0.50,0.04,0.02,0:00.03,7600, 12 ,164%
kraken2_standard_ani99_cHIGH_stTrue_r3_0.25,328.57,12.09,0:29.44,53159228, 12 ,1156%
kraken2_standard_ani99_cLOW_stFalse_r4_0.65,315.31,14.44,0:28.54,53106060, 12 ,1155%
kraken2_standard_RM2_S002__insert_270.fasta.bowtie2out_0.90,0.04,0.01,0:00.03,7588, 12 ,158%
kraken2_standard_ABRF_MGRG_Normal_0.05,69.12,6.94,0:07.39,52890536, 12 ,1028%
kraken2_standard_ani97_cHIGH_stFalse_r7.fastq.bowtie2out_1.00,0.04,0.00,0:00.03,7512, 12 ,183%
kraken2_standard_ani100_cHIGH_stTrue_r8.fastq.bowtie2out_0.30,0.05,0.01,0:00.03,7524, 12 ,171%
kraken2_standard_ani99_cHIGH_stTrue_r2.fastq.bowtie2out_0.05,0.05,0.00,0:00.03,7540, 12 ,172%
kraken2_standard_ani95_cLOW_stFalse_r1_0.70,305.27,10.77,0:27.30,53066212, 12 ,1157%
kraken2_standard_ani99_cHIGH_stFalse_r2.fastq.bowtie2out_0.75,0.09,0.01,0:00.03,7608, 12 ,284%
kraken2_standard_ani97_cLOW_stFalse_r3.fastq.bowtie2out_0.90,0.04,0.01,0:00.03,7576, 12 ,158%
kraken2_standard_Huttenhower_LC7_0.40,3.67,4.26,0:01.71,52017652, 12 ,463%
kraken2_standard_ani100_cLOW_stFalse_r5.fastq.bowtie2out_0.25,0.05,0.00,0:00.03,7520, 12 ,157%
kraken2_standard_ani97_cLOW_stTrue_r1.fastq.bowtie2out_1.00,0.04,0.01,0:00.03,7528, 12 ,155%
kraken2_standard_MGRG_nanopore_b1.fail.2d.fastq.bowtie2out_1.00,0.03,0.00,0:00.03,6820, 12 ,112%
kraken2_standard_BMI_bmi_reads.fasta.bowtie2out_0.55,0.03,0.00,0:00.03,6908, 12 ,120%
kraken2_standard_RM1_S002__insert_5000.fasta.bowtie2out_0.30,0.04,0.00,0:00.03,7516, 12 ,157%
kraken2_standard_ani95_cLOW_stTrue_r6.fastq.bowtie2out_0.55,0.09,0.00,0:00.04,7588, 12 ,227%
kraken2_standard_ani95_cLOW_stTrue_r5.fastq.bowtie2out_0.15,0.04,0.00,0:00.03,7512, 12 ,157%
kraken2_standard_ani97_cHIGH_stFalse_r9.fastq.bowtie2out_0.35,0.05,0.01,0:00.03,7544, 12 ,168%
kraken2_standard_ani100_cLOW_stFalse_r8_0.15,340.14,12.97,0:30.54,53143932, 12 ,1156%
kraken2_standard_Mavromatis_simHC_0.80,19.24,4.42,0:02.99,52801444, 12 ,791%
kraken2_standard_UnAmbiguouslyMapped_ds.cityparks.fastq.bowtie2out_1.00,0.04,0.00,0:00.03,6820, 12 ,131%
kraken2_standard_JGI_SRR033549_0.15,20.89,4.90,0:03.11,52802800, 12 ,828%
kraken2_standard_ani100_cLOW_stFalse_r6.fastq.bowtie2out_0.65,0.04,0.01,0:00.03,7516, 12 ,158%
kraken2_standard_NA12878_NegControl_SL126486_0_0.75,377.98,17.49,0:34.10,53241204, 12 ,1159%
kraken2_standard_ani99_cHIGH_stFalse_r1.fastq.bowtie2out_0.35,0.05,0.01,0:00.03,7536, 12 ,168%
kraken2_standard_ani99_cHIGH_stTrue_r1.fastq.bowtie2out_0.45,0.05,0.01,0:00.03,7600, 12 ,175%
kraken2_standard_ani95_cLOW_stTrue_r8_0.35,331.05,11.97,0:29.72,53123128, 12 ,1154%
kraken2_standard_RH_S003__insert_270.fasta.bowtie2out_0.15,0.03,0.03,0:00.03,7588, 12 ,172%
kraken2_standard_ani95_cLOW_stTrue_r1.fastq.bowtie2out_0.10,0.02,0.04,0:00.03,7600, 12 ,181%
kraken2_standard_ani99_cHIGH_stTrue_r5.fastq.bowtie2out_0.40,0.05,0.01,0:00.03,7608, 12 ,174%
kraken2_standard_ani99_cHIGH_stFalse_r5.fastq.bowtie2out_0.30,0.05,0.01,0:00.04,7396, 12 ,167%
kraken2_standard_ani100_cLOW_stFalse_r2.fastq.bowtie2out_0.60,0.05,0.00,0:00.03,7592, 12 ,163%
kraken2_standard_ani100_cHIGH_stTrue_r2.fastq.bowtie2out_1.00,0.05,0.01,0:00.03,7540, 12 ,179%
kraken2_standard_ani99_cLOW_stFalse_r8.fastq.bowtie2out_0.55,0.04,0.01,0:00.03,7580, 12 ,152%
kraken2_standard_JGI_SRR033547.fastq.bowtie2out_0.65,0.01,0.02,0:00.03,6796, 12 ,120%
kraken2_standard_ani97_cHIGH_stTrue_r7_0.95,339.64,13.46,0:30.53,53041112, 12 ,1156%
kraken2_standard_RM2_S001__insert_270_0.35,2214.97,47.15,3:09.85,53427704, 12 ,1191%
kraken2_standard_Mavromatis_simHC.fasta.bowtie2out_0.65,0.03,0.00,0:00.03,6708, 12 ,112%
kraken2_standard_ani95_cLOW_stTrue_r4_0.95,330.06,13.20,0:29.73,52999228, 12 ,1154%
kraken2_standard_ani100_cLOW_stTrue_r7_0.05,303.84,11.68,0:27.49,53171252, 12 ,1147%
kraken2_standard_RH_S004__insert_270.fasta.bowtie2out_0.70,0.05,0.00,0:00.03,7552, 12 ,159%
kraken2_standard_ani99_cHIGH_stTrue_r8_0.05,339.56,11.86,0:30.46,53169040, 12 ,1153%
kraken2_standard_ani99_cHIGH_stFalse_r6_0.95,343.57,12.44,0:30.74,53080968, 12 ,1158%
kraken2_standard_ani97_cLOW_stTrue_r1_0.05,308.76,11.66,0:28.03,53176252, 12 ,1142%
kraken2_standard_ABRF_MGRG_10ng_0.00,91.40,7.68,0:10.14,52894572, 12 ,977%
kraken2_standard_ani100_cHIGH_stFalse_r2_0.70,356.53,12.73,0:31.93,52989944, 12 ,1156%
kraken2_standard_ani97_cHIGH_stFalse_r3_0.05,323.46,11.91,0:29.11,53165900, 12 ,1152%
kraken2_standard_ABRF_MGRG_10ng.fastq.bowtie2out_0.15,0.01,0.02,0:00.03,6740, 12 ,121%
kraken2_standard_ani100_cHIGH_stFalse_r9.fastq.bowtie2out_0.55,0.04,0.01,0:00.03,7404, 12 ,171%
kraken2_standard_ani97_cHIGH_stFalse_r4_0.85,309.87,12.58,0:27.95,53078840, 12 ,1153%
kraken2_standard_MGRG_nanopore_b7.fail.2d.fastq.bowtie2out_0.60,0.02,0.00,0:00.03,6736, 12 ,112%
kraken2_standard_ani100_cLOW_stTrue_r0_0.85,327.34,12.86,0:29.43,53194620, 12 ,1155%
kraken2_standard_ani97_cLOW_stTrue_r6_0.85,333.50,11.97,0:29.88,53109196, 12 ,1156%
kraken2_standard_ani99_cHIGH_stFalse_r1_0.15,318.70,11.98,0:28.69,53153732, 12 ,1152%
kraken2_standard_Huttenhower_LC6.fasta.bowtie2out_0.85,0.01,0.02,0:00.03,6752, 12 ,118%
kraken2_standard_ani95_cLOW_stTrue_r3_0.15,322.40,12.03,0:29.03,53164784, 12 ,1151%
kraken2_standard_ani100_cHIGH_stTrue_r4_0.75,313.38,13.38,0:28.44,53097680, 12 ,1148%
kraken2_standard_ani100_cLOW_stFalse_r3_0.35,295.18,11.20,0:26.53,53098404, 12 ,1154%
kraken2_standard_MGRG_nanopore_b9.fail.2d_0.10,0.17,0.33,0:00.40,3644440, 12 ,124%
kraken2_standard_ani97_cHIGH_stTrue_r0_0.15,337.43,13.20,0:30.36,53162368, 12 ,1154%
kraken2_standard_Huttenhower_LC2.fasta.bowtie2out_0.80,0.04,0.00,0:00.03,6828, 12 ,120%
kraken2_standard_ani97_cLOW_stFalse_r7_0.55,308.51,13.39,0:27.90,53089948, 12 ,1153%
kraken2_standard_Huttenhower_LC4.fasta.bowtie2out_0.00,0.07,0.04,0:00.16,6628, 12 ,73%
kraken2_standard_ABRF_MGRG_1ng_0.65,72.44,6.44,0:07.53,52882936, 12 ,1047%
kraken2_standard_ani95_cLOW_stFalse_r5_0.50,332.92,11.40,0:29.74,53128328, 12 ,1157%
kraken2_standard_UnAmbiguouslyMapped_ds.hous2.fastq.bowtie2out_0.00,0.07,0.04,0:00.12,6828, 12 ,92%
kraken2_standard_Huttenhower_LC3_0.60,3.66,3.96,0:01.57,52181096, 12 ,484%
kraken2_standard_ani99_cLOW_stTrue_r2.fastq.bowtie2out_0.60,0.05,0.00,0:00.03,7592, 12 ,148%
kraken2_standard_ani97_cHIGH_stTrue_r8_0.95,307.89,11.32,0:27.59,53070216, 12 ,1156%
kraken2_standard_UnAmbiguouslyMapped_ds.7_0.10,68.86,7.49,0:07.35,53044220, 12 ,1038%
kraken2_standard_ani95_cLOW_stFalse_r1.fastq.bowtie2out_0.65,0.05,0.00,0:00.03,7524, 12 ,154%
kraken2_standard_UnAmbiguouslyMapped_ds.buccal.fastq.bowtie2out_0.55,0.03,0.00,0:00.03,6820, 12 ,122%
kraken2_standard_ani99_cLOW_stTrue_r6.fastq.bowtie2out_0.65,0.07,0.01,0:00.04,7560, 12 ,230%
kraken2_standard_ani99_cLOW_stTrue_r4_0.60,321.96,13.68,0:29.08,53156300, 12 ,1154%
kraken2_standard_ani95_cLOW_stFalse_r5.fastq.bowtie2out_0.60,0.05,0.00,0:00.03,7512, 12 ,165%
kraken2_standard_ani99_cHIGH_stTrue_r7_0.05,342.80,12.31,0:30.76,53169664, 12 ,1154%
kraken2_standard_ani99_cHIGH_stFalse_r9_0.95,333.23,13.11,0:30.02,53051020, 12 ,1153%
kraken2_standard_ani100_cLOW_stTrue_r8_0.05,329.48,13.96,0:29.85,53166880, 12 ,1150%
kraken2_standard_RH_S004__insert_270_0.30,2334.94,39.95,3:19.43,53190116, 12 ,1190%
kraken2_standard_ani99_cLOW_stFalse_r0_0.45,329.67,11.72,0:30.11,53100492, 12 ,1133%
kraken2_standard_ani95_cLOW_stFalse_r6.fastq.bowtie2out_0.20,0.05,0.00,0:00.03,7596, 12 ,162%
kraken2_standard_ani99_cHIGH_stTrue_r0_0.85,319.40,12.33,0:28.79,53139396, 12 ,1151%
kraken2_standard_ani97_cLOW_stTrue_r9_0.85,314.33,11.27,0:28.24,53094388, 12 ,1152%
kraken2_standard_Huttenhower_LC3.fasta.bowtie2out_0.45,0.03,0.00,0:00.03,6684, 12 ,115%
kraken2_standard_ani99_cLOW_stTrue_r5.fastq.bowtie2out_0.25,0.05,0.01,0:00.04,7540, 12 ,164%
kraken2_standard_HMP_even_illum_SRR172902_0.80,67.08,7.75,0:07.24,52878244, 12 ,1033%
kraken2_standard_RM2_S002__insert_270_0.55,2207.73,53.60,3:09.89,53164996, 12 ,1190%
kraken2_standard_MGRG_nanopore_b8.fail.2d_0.50,1.64,3.55,0:01.77,48504836, 12 ,293%
kraken2_standard_ABRF_MGRG_Normal.fastq.bowtie2out.bowtie2out_0.95,0.04,0.00,0:00.03,6728, 12 ,160%
kraken2_standard_ani100_cHIGH_stFalse_r8.fastq.bowtie2out_0.90,0.09,0.00,0:00.04,7616, 12 ,215%
kraken2_standard_UnAmbiguouslyMapped_ds.gut.fastq.bowtie2out_0.35,0.04,0.00,0:00.03,6824, 12 ,126%
kraken2_standard_MGRG_nanopore_b7.pass.2d_0.40,0.43,1.14,0:01.43,16199044, 12 ,110%
kraken2_standard_ani97_cLOW_stFalse_r8_0.55,303.46,12.82,0:27.41,53132408, 12 ,1153%
kraken2_standard_ani95_cLOW_stFalse_r2.fastq.bowtie2out_0.25,0.04,0.01,0:00.03,7520, 12 ,177%
kraken2_standard_MGRG_nanopore_b4.fail.2d.fastq.bowtie2out_0.15,0.02,0.01,0:00.03,6904, 12 ,108%
kraken2_standard_ani99_cLOW_stTrue_r1.fastq.bowtie2out_0.20,0.05,0.01,0:00.03,7600, 12 ,166%
kraken2_standard_HMP_even_454_SRR072233.fastq.bowtie2out_0.25,0.04,0.00,0:00.03,6824, 12 ,134%
kraken2_standard_UnAmbiguouslyMapped_ds.gut_0.05,6.60,4.29,0:01.85,52318092, 12 ,586%
kraken2_standard_Huttenhower_LC7.fasta.bowtie2out_0.40,0.07,0.00,0:00.03,6796, 12 ,187%
kraken2_standard_UnAmbiguouslyMapped_ds.hous1.fastq.bowtie2out_0.40,0.04,0.00,0:00.03,6812, 12 ,128%
kraken2_standard_MGRG_nanopore_b1.pass.2d_0.65,0.15,0.18,0:00.24,2145764, 12 ,138%
kraken2_standard_ani97_cHIGH_stFalse_r0_0.90,321.83,11.62,0:28.90,53085032, 12 ,1153%
kraken2_standard_ani100_cLOW_stTrue_r0.fastq.bowtie2out_0.05,0.03,0.03,0:00.04,7516, 12 ,167%
kraken2_standard_MGRG_nanopore_b4.pass.2d_0.80,0.09,0.02,0:00.04,82652, 12 ,278%
kraken2_standard_ani100_cLOW_stFalse_r7.fastq.bowtie2out_0.95,0.04,0.00,0:00.03,7600, 12 ,160%
kraken2_standard_ani97_cLOW_stTrue_r2_0.90,323.75,11.02,0:28.93,53134052, 12 ,1156%
kraken2_standard_ani99_cHIGH_stFalse_r5_0.00,353.24,14.89,0:47.60,53142640, 12 ,773%
kraken2_standard_ani100_cLOW_stTrue_r4_0.90,333.49,12.34,0:29.87,53129716, 12 ,1157%
kraken2_standard_ani97_cLOW_stFalse_r1.fastq.bowtie2out_0.20,0.02,0.03,0:00.03,7396, 12 ,158%
kraken2_standard_ani95_cLOW_stTrue_r7_0.00,345.77,14.44,0:38.46,53131032, 12 ,936%
kraken2_standard_ani100_cHIGH_stTrue_r0_0.60,370.06,11.98,0:33.01,53128520, 12 ,1157%
kraken2_standard_ani100_cLOW_stTrue_r4.fastq.bowtie2out_0.00,0.08,0.01,0:00.10,7548, 12 ,98%
kraken2_standard_ani100_cLOW_stFalse_r7_0.20,346.82,11.73,0:30.95,53049932, 12 ,1158%
kraken2_standard_UnAmbiguouslyMapped_ds.nycsm.fastq.bowtie2out_0.35,0.03,0.01,0:00.03,6828, 12 ,122%
kraken2_standard_ani97_cHIGH_stTrue_r4_0.00,340.80,14.41,0:35.07,53180888, 12 ,1012%
kraken2_standard_ani97_cHIGH_stTrue_r8.fastq.bowtie2out_0.30,0.05,0.03,0:00.04,7568, 12 ,204%
kraken2_standard_ani97_cLOW_stFalse_r5.fastq.bowtie2out_0.25,0.03,0.03,0:00.03,7596, 12 ,168%
kraken2_standard_ani97_cLOW_stFalse_r3_0.40,305.87,13.20,0:27.65,53154276, 12 ,1153%
kraken2_standard_ani100_cLOW_stFalse_r3.fastq.bowtie2out_0.90,0.05,0.01,0:00.03,7596, 12 ,172%
kraken2_standard_ani97_cLOW_stFalse_r6.fastq.bowtie2out_0.65,0.03,0.03,0:00.03,7508, 12 ,169%
kraken2_standard_ani97_cHIGH_stTrue_r3_0.80,335.73,12.24,0:30.02,53089772, 12 ,1158%
kraken2_standard_ani99_cHIGH_stFalse_r7.fastq.bowtie2out_0.80,0.05,0.01,0:00.03,7508, 12 ,177%
kraken2_standard_ani100_cLOW_stTrue_r7.fastq.bowtie2out_0.40,0.04,0.00,0:00.03,7504, 12 ,152%
kraken2_standard_Huttenhower_LC8_0.75,3.72,3.98,0:01.58,52351300, 12 ,485%
kraken2_standard_ani97_cLOW_stTrue_r9.fastq.bowtie2out_0.80,0.03,0.01,0:00.03,7512, 12 ,161%
kraken2_standard_ani99_cHIGH_stFalse_r3.fastq.bowtie2out_0.85,0.07,0.01,0:00.03,7556, 12 ,213%
kraken2_standard_ani95_cLOW_stTrue_r0_0.80,350.76,12.89,0:31.49,53097724, 12 ,1154%
kraken2_standard_ani97_cHIGH_stTrue_r2.fastq.bowtie2out_1.00,0.04,0.01,0:00.03,7504, 12 ,164%
kraken2_standard_ani97_cLOW_stFalse_r2.fastq.bowtie2out_0.60,0.03,0.02,0:00.03,7524, 12 ,155%
kraken2_standard_ani99_cHIGH_stFalse_r2_0.80,334.51,12.44,0:29.91,53120776, 12 ,1159%
kraken2_standard_ani97_cLOW_stTrue_r5_0.10,348.97,12.97,0:31.24,53167032, 12 ,1158%
kraken2_standard_ani100_cLOW_stTrue_r3_0.10,316.46,12.00,0:28.47,53180912, 12 ,1153%
kraken2_standard_NegControl_MH1_0.75,14.74,4.65,0:02.49,52765576, 12 ,775%
kraken2_standard_ani97_cHIGH_stFalse_r7_0.10,351.16,12.35,0:31.41,53179536, 12 ,1157%
kraken2_standard_ani100_cHIGH_stFalse_r6_0.65,320.84,11.15,0:28.69,52984684, 12 ,1157%
kraken2_standard_ani100_cLOW_stTrue_r3.fastq.bowtie2out_0.45,0.06,0.00,0:00.03,7592, 12 ,179%
kraken2_standard_RH_S003__insert_270.fasta.bowtie2out_0.20,0.05,0.01,0:00.03,7600, 12 ,171%
kraken2_standard_ani95_cLOW_stTrue_r8_0.00,347.36,14.33,0:37.65,53139304, 12 ,960%
kraken2_standard_ani95_cLOW_stTrue_r1.fastq.bowtie2out_0.25,0.04,0.01,0:00.03,7508, 12 ,158%
kraken2_standard_ani99_cHIGH_stTrue_r4_0.90,315.03,11.61,0:28.25,53105752, 12 ,1156%
kraken2_standard_ani99_cHIGH_stTrue_r5.fastq.bowtie2out_0.75,0.02,0.04,0:00.03,7512, 12 ,182%
kraken2_standard_ani99_cHIGH_stFalse_r5.fastq.bowtie2out_0.05,0.05,0.00,0:00.03,7560, 12 ,178%
kraken2_standard_ani99_cLOW_stFalse_r8.fastq.bowtie2out_0.60,0.05,0.00,0:00.03,7520, 12 ,164%
kraken2_standard_ani99_cHIGH_stTrue_r8.fastq.bowtie2out_1.00,0.04,0.01,0:00.03,7508, 12 ,164%
kraken2_standard_ani100_cLOW_stFalse_r2.fastq.bowtie2out_0.55,0.05,0.00,0:00.03,7524, 12 ,156%
kraken2_standard_ani95_cLOW_stTrue_r5.fastq.bowtie2out_0.20,0.03,0.01,0:00.03,7584, 12 ,161%
kraken2_standard_ani100_cLOW_stFalse_r6.fastq.bowtie2out_0.50,0.04,0.00,0:00.03,7524, 12 ,158%
kraken2_standard_JGI_SRR033549_0.20,21.59,5.18,0:03.16,52805132, 12 ,845%
kraken2_standard_ani97_cHIGH_stFalse_r9.fastq.bowtie2out_0.00,0.10,0.01,0:00.19,7600, 12 ,62%
kraken2_standard_ani100_cLOW_stFalse_r8_0.20,334.20,12.71,0:30.06,53150248, 12 ,1153%
kraken2_standard_NA12878_NegControl_SL126486_0_0.40,362.19,16.33,0:32.67,53310760, 12 ,1158%
kraken2_standard_ani99_cHIGH_stFalse_r1.fastq.bowtie2out_0.00,0.11,0.00,0:00.10,7524, 12 ,114%
kraken2_standard_ani99_cHIGH_stTrue_r1.fastq.bowtie2out_0.70,0.04,0.02,0:00.03,7588, 12 ,171%
kraken2_standard_ani95_cLOW_stFalse_r1_0.45,316.15,11.66,0:28.33,53069096, 12 ,1157%
kraken2_standard_ani99_cHIGH_stTrue_r2.fastq.bowtie2out_0.30,0.06,0.00,0:00.03,7528, 12 ,176%
kraken2_standard_ani99_cHIGH_stFalse_r2.fastq.bowtie2out_0.40,0.07,0.01,0:00.04,7620, 12 ,220%
kraken2_standard_ani100_cHIGH_stTrue_r8.fastq.bowtie2out_0.05,0.04,0.01,0:00.03,7572, 12 ,152%
kraken2_standard_ABRF_MGRG_Normal_0.30,67.84,7.39,0:07.33,52892224, 12 ,1026%
kraken2_standard_Huttenhower_LC7_0.75,3.61,4.09,0:01.56,51990848, 12 ,492%
kraken2_standard_ani100_cLOW_stFalse_r5.fastq.bowtie2out_0.10,0.04,0.01,0:00.03,7608, 12 ,178%
kraken2_standard_RL_S001__insert_270_0.95,2217.81,55.42,3:10.82,52879992, 12 ,1191%
kraken2_standard_ani95_cLOW_stTrue_r6.fastq.bowtie2out_0.60,0.07,0.00,0:00.04,7608, 12 ,192%
kraken2_standard_UnAmbiguouslyMapped_ds.nycsm_1.00,7.10,4.14,0:01.90,52394772, 12 ,589%
kraken2_standard_ani100_cLOW_stTrue_r2.fastq.bowtie2out_0.80,0.05,0.00,0:00.03,7516, 12 ,175%
kraken2_standard_BMI_bmi_reads.fasta.bowtie2out_0.60,0.03,0.00,0:00.03,6684, 12 ,122%
kraken2_standard_RM1_S002__insert_5000.fasta.bowtie2out_0.05,0.02,0.04,0:00.03,7568, 12 ,168%
kraken2_standard_ani100_cHIGH_stFalse_r9_0.65,319.45,13.05,0:28.74,53000644, 12 ,1156%
kraken2_standard_ABRF_MGRG_Normal.fastq.bowtie2out_0.60,0.06,0.00,0:00.03,7508, 12 ,174%
kraken2_standard_RH_S001__insert_270_0.90,2175.15,46.78,3:06.53,52877064, 12 ,1191%
kraken2_standard_ani97_cHIGH_stFalse_r8_0.10,312.42,12.06,0:28.18,53129668, 12 ,1151%
kraken2_standard_ani100_cLOW_stFalse_r1.fastq.bowtie2out_0.15,0.06,0.00,0:00.03,7520, 12 ,181%
kraken2_standard_UnAmbiguouslyMapped_ds.buccal_0.70,7.28,3.88,0:01.77,48470184, 12 ,629%
kraken2_standard_ani99_cLOW_stTrue_r0_0.75,318.22,11.60,0:28.51,53124540, 12 ,1156%
kraken2_standard_ani99_cHIGH_stFalse_r6.fastq.bowtie2out_0.45,0.05,0.00,0:00.03,7588, 12 ,185%
kraken2_standard_ani99_cHIGH_stTrue_r6.fastq.bowtie2out_0.35,0.05,0.01,0:00.03,7520, 12 ,170%
kraken2_standard_ani100_cLOW_stTrue_r6.fastq.bowtie2out_0.85,0.05,0.00,0:00.03,7528, 12 ,155%
kraken2_standard_ani99_cHIGH_stTrue_r3_0.10,349.36,12.56,0:31.31,53177404, 12 ,1155%
kraken2_standard_ani95_cLOW_stTrue_r2.fastq.bowtie2out_0.65,0.03,0.02,0:00.03,7464, 12 ,160%
kraken2_standard_ani97_cLOW_stTrue_r8.fastq.bowtie2out_0.45,0.06,0.02,0:00.03,7524, 12 ,238%
kraken2_standard_MGRG_nanopore_b4.pass.2d.fastq.bowtie2out_0.90,0.03,0.00,0:00.03,6912, 12 ,109%
kraken2_standard_ani99_cLOW_stFalse_r4_0.50,329.57,13.67,0:29.75,53105216, 12 ,1153%
kraken2_standard_UnAmbiguouslyMapped_ds.cityparks_1.00,17.32,4.67,0:02.78,52879976, 12 ,790%
kraken2_standard_ani95_cLOW_stFalse_r8.fastq.bowtie2out_0.00,0.09,0.01,0:00.12,7596, 12 ,89%
kraken2_standard_ani99_cLOW_stTrue_r6_0.50,268.90,10.25,0:24.25,53133008, 12 ,1151%
kraken2_standard_RL_S001__insert_270.fasta.bowtie2out_0.30,0.05,0.00,0:00.03,7576, 12 ,167%
kraken2_standard_ani99_cHIGH_stTrue_r5_0.35,326.27,11.80,0:29.22,53151776, 12 ,1156%
kraken2_standard_ani99_cLOW_stFalse_r2_0.75,316.27,12.50,0:28.63,53098376, 12 ,1148%
kraken2_standard_ani95_cLOW_stFalse_r7_0.60,327.87,11.32,0:29.42,53157832, 12 ,1152%
kraken2_standard_Huttenhower_LC1_0.50,3.77,4.20,0:01.64,52321504, 12 ,486%
kraken2_standard_BMI_bmi_reads_0.20,80.10,6.97,0:08.31,52928612, 12 ,1047%
kraken2_standard_JGI_SRR033548_0.85,1.17,2.69,0:01.56,38764752, 12 ,248%
kraken2_standard_ani100_cLOW_stFalse_r9_0.85,355.29,12.02,0:31.64,53022448, 12 ,1160%
kraken2_standard_Mavromatis_simLC_0.40,16.82,4.53,0:02.72,52784256, 12 ,783%
kraken2_standard_Huttenhower_HC2_0.40,13.86,4.62,0:02.58,52870708, 12 ,714%
kraken2_standard_MGRG_nanopore_b4.fail.2d.fastq.bowtie2out_1.00,0.03,0.00,0:00.03,6628, 12 ,111%
kraken2_standard_ani100_cHIGH_stTrue_r9_0.45,352.24,13.71,0:31.71,53156516, 12 ,1153%
kraken2_standard_Mavromatis_simLC.fasta.bowtie2out_0.45,0.03,0.00,0:00.03,6672, 12 ,111%
kraken2_standard_JGI_SRR033548.fastq.bowtie2out_0.80,0.03,0.00,0:00.03,6824, 12 ,114%
kraken2_standard_ani99_cLOW_stTrue_r8.fastq.bowtie2out_0.45,0.04,0.01,0:00.03,7588, 12 ,160%
kraken2_standard_ABRF_MGRG_10ng.fastq.bowtie2out_1.00,0.03,0.00,0:00.03,6824, 12 ,129%
