File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
minikrakenV2_RM2_S001__insert_270_0.10,1056.72,22.17,1:34.44,8534492, 12 ,1142%
minikrakenV2_ani95_cLOW_stFalse_r0_0.30,148.06,5.63,0:13.38,8178592, 12 ,1148%
minikrakenV2_ani100_cHIGH_stTrue_r6_0.30,159.54,6.64,0:14.47,8214784, 12 ,1148%
minikrakenV2_ani100_cLOW_stFalse_r1_0.70,145.75,6.87,0:13.50,8147796, 12 ,1130%
minikrakenV2_ani99_cHIGH_stTrue_r2_0.65,172.95,7.60,0:20.37,8159164, 12 ,886%
minikrakenV2_ani99_cHIGH_stFalse_r3_0.50,157.45,6.48,0:14.32,8163932, 12 ,1144%
minikrakenV2_ani99_cLOW_stFalse_r5_0.25,163.42,7.11,0:14.92,8267364, 12 ,1143%
minikrakenV2_NegControl_MH2_0.10,7.13,1.76,0:01.35,8074104, 12 ,659%
minikrakenV2_ani99_cLOW_stFalse_r7_1.00,147.91,6.03,0:13.37,8150964, 12 ,1150%
minikrakenV2_ani97_cLOW_stTrue_r1_0.20,159.05,6.81,0:14.52,8290692, 12 ,1141%
minikrakenV2_ani97_cHIGH_stFalse_r1_0.40,164.58,8.20,0:15.30,8165524, 12 ,1129%
minikrakenV2_ani95_cLOW_stTrue_r3_0.30,164.86,6.77,0:15.01,8203184, 12 ,1143%
minikrakenV2_Mavromatis_simLC_0.30,8.22,1.69,0:01.46,8123812, 12 ,676%
minikrakenV2_Mavromatis_simMC_0.45,9.44,1.59,0:01.57,8121728, 12 ,699%
minikrakenV2_ani100_cHIGH_stTrue_r9_0.30,164.94,7.14,0:15.06,8226636, 12 ,1142%
minikrakenV2_ABRF_MGRG_Half_0.45,38.59,2.97,0:04.09,8101256, 12 ,1015%
minikrakenV2_Huttenhower_HC1_0.35,7.00,1.71,0:01.35,8168116, 12 ,643%
minikrakenV2_ani99_cLOW_stFalse_r8_1.00,153.40,6.62,0:13.99,8151420, 12 ,1143%
minikrakenV2_ani99_cLOW_stTrue_r4_0.45,167.53,6.99,0:15.34,8159940, 12 ,1137%
minikrakenV2_ani100_cLOW_stTrue_r2_0.65,165.60,7.43,0:16.10,8153260, 12 ,1074%
minikrakenV2_Huttenhower_LC2_0.25,1.90,1.57,0:00.91,8049900, 12 ,379%
minikrakenV2_RM2_S002__insert_270_0.70,1026.02,20.87,1:28.15,8138636, 12 ,1187%
minikrakenV2_ABRF_MGRG_5ng_0.70,35.96,3.26,0:03.93,8047432, 12 ,997%
minikrakenV2_ani100_cHIGH_stFalse_r2_0.25,151.35,6.76,0:13.93,8213744, 12 ,1134%
minikrakenV2_ani97_cHIGH_stTrue_r5_0.75,156.42,6.77,0:14.23,8163616, 12 ,1146%
minikrakenV2_ani97_cLOW_stFalse_r2_0.35,159.12,7.20,0:14.56,8168968, 12 ,1142%
minikrakenV2_ani100_cHIGH_stFalse_r0_1.00,157.73,6.57,0:14.45,8162484, 12 ,1137%
minikrakenV2_ani99_cHIGH_stFalse_r7_0.70,164.49,7.42,0:15.07,8162456, 12 ,1140%
minikrakenV2_ani100_cLOW_stTrue_r9_0.45,166.68,6.12,0:15.07,8173540, 12 ,1146%
minikrakenV2_ani99_cHIGH_stTrue_r6_0.45,162.00,6.76,0:32.23,8159496, 12 ,523%
minikrakenV2_ani99_cLOW_stFalse_r1_0.05,155.52,6.35,0:14.23,8432192, 12 ,1136%
minikrakenV2_ani95_cLOW_stTrue_r0_0.90,162.14,7.06,0:14.80,8158296, 12 ,1142%
minikrakenV2_ani97_cLOW_stTrue_r5_0.00,173.87,10.19,0:40.27,8492524, 12 ,457%
minikrakenV2_RM1_S002__insert_5000_1.00,351.06,8.43,0:30.70,8140012, 12 ,1170%
minikrakenV2_ani100_cHIGH_stTrue_r2_0.10,161.02,7.13,0:14.71,8427252, 12 ,1143%
minikrakenV2_ani95_cLOW_stFalse_r4_0.10,154.99,7.39,0:14.31,8321484, 12 ,1134%
minikrakenV2_ani100_cLOW_stFalse_r5_0.50,153.85,5.91,0:13.96,8163020, 12 ,1144%
minikrakenV2_MGRG_nanopore_R6_2d_pass_0.55,5.62,1.61,0:01.20,8073184, 12 ,600%
minikrakenV2_ani95_cLOW_stFalse_r3_0.90,155.02,5.95,0:14.05,8155628, 12 ,1145%
minikrakenV2_ani100_cHIGH_stTrue_r5_0.90,160.84,6.88,0:14.64,8159612, 12 ,1145%
minikrakenV2_ani97_cLOW_stFalse_r9_0.15,160.25,6.55,0:14.61,8356092, 12 ,1141%
minikrakenV2_MGRG_nanopore_b8.pass.2d_0.40,0.14,0.04,0:00.09,527340, 12 ,197%
minikrakenV2_UnAmbiguouslyMapped_ds.gut_0.10,3.81,1.62,0:01.03,8117976, 12 ,524%
minikrakenV2_ani100_cHIGH_stFalse_r9_0.05,158.89,6.84,0:42.88,8337056, 12 ,386%
minikrakenV2_ani97_cLOW_stTrue_r2_0.80,165.85,7.08,0:15.16,8154500, 12 ,1140%
minikrakenV2_ani95_cLOW_stTrue_r7_0.10,159.06,6.08,0:14.41,8428432, 12 ,1145%
minikrakenV2_MGRG_nanopore_b7.fail.2d_0.50,0.96,1.41,0:00.83,7905640, 12 ,285%
minikrakenV2_ani97_cHIGH_stFalse_r5_0.60,163.68,7.27,0:15.03,8163876, 12 ,1136%
minikrakenV2_MGRG_nanopore_b1.fail.2d_0.75,0.22,0.25,0:00.35,2049644, 12 ,136%
minikrakenV2_ani99_cLOW_stFalse_r6_0.85,153.77,6.04,0:13.88,8150516, 12 ,1150%
minikrakenV2_ani99_cLOW_stTrue_r0_0.65,164.97,7.09,0:15.01,8159272, 12 ,1146%
minikrakenV2_Huttenhower_LC1_0.85,1.91,1.53,0:00.91,8012720, 12 ,374%
minikrakenV2_ZymoMock_0.15,133.17,6.44,0:12.29,8366020, 12 ,1135%
minikrakenV2_ani99_cHIGH_stTrue_r9_0.45,163.03,6.68,0:14.80,8159996, 12 ,1146%
minikrakenV2_ani100_cLOW_stTrue_r6_0.45,159.05,7.17,0:14.58,8160116, 12 ,1139%
minikrakenV2_ani99_cHIGH_stFalse_r8_0.70,164.16,6.93,0:14.97,8164724, 12 ,1142%
minikrakenV2_ani97_cLOW_stFalse_r1_0.95,163.37,7.23,0:14.91,8151480, 12 ,1143%
minikrakenV2_ani100_cHIGH_stFalse_r1_0.85,152.79,6.79,0:14.05,8158104, 12 ,1135%
minikrakenV2_ani97_cHIGH_stTrue_r1_0.55,163.76,6.98,0:14.95,8165924, 12 ,1141%
minikrakenV2_ani100_cHIGH_stFalse_r6_0.05,149.56,7.05,0:19.52,8332324, 12 ,801%
minikrakenV2_ani97_cLOW_stFalse_r6_0.15,153.84,7.15,0:14.12,8336128, 12 ,1139%
minikrakenV2_RM1_S001__insert_5000_0.40,344.40,8.85,0:30.13,8156636, 12 ,1172%
minikrakenV2_Huttenhower_LC6_0.05,1.95,1.51,0:00.92,8060796, 12 ,376%
minikrakenV2_ani99_cLOW_stFalse_r9_0.85,160.77,6.81,0:14.85,8153576, 12 ,1128%
minikrakenV2_ani95_cLOW_stTrue_r8_0.10,154.96,6.51,0:14.12,8419344, 12 ,1143%
minikrakenV2_Huttenhower_HC2_0.95,7.05,1.76,0:01.41,8175656, 12 ,623%
minikrakenV2_MGRG_nanopore_b9.pass.2d_0.00,0.07,0.00,0:00.05,18228, 12 ,143%
minikrakenV2_ani95_cLOW_stFalse_r7_0.85,164.08,7.57,0:15.21,8155720, 12 ,1128%
minikrakenV2_ani100_cHIGH_stTrue_r1_0.85,162.04,6.81,0:14.80,8164536, 12 ,1140%
minikrakenV2_ani97_cLOW_stTrue_r6_0.95,160.61,5.92,0:14.56,8150272, 12 ,1143%
minikrakenV2_ani95_cLOW_stTrue_r3_0.05,163.62,8.02,0:15.10,8470796, 12 ,1136%
minikrakenV2_ani97_cHIGH_stFalse_r1_0.75,159.91,6.76,0:14.63,8161368, 12 ,1138%
minikrakenV2_ani99_cLOW_stFalse_r2_0.90,153.72,6.03,0:28.79,8150888, 12 ,554%
minikrakenV2_Mavromatis_simLC_0.05,7.97,1.76,0:01.46,8133700, 12 ,666%
minikrakenV2_ani99_cHIGH_stFalse_r3_0.65,160.50,7.20,0:14.65,8165812, 12 ,1144%
minikrakenV2_ani99_cHIGH_stTrue_r2_0.50,161.12,6.97,0:14.75,8161128, 12 ,1139%
minikrakenV2_ani99_cLOW_stFalse_r5_0.10,158.41,7.26,0:14.60,8410808, 12 ,1134%
minikrakenV2_ani95_cLOW_stTrue_r4_0.85,157.43,6.95,0:14.52,8159816, 12 ,1132%
minikrakenV2_NegControl_MH2_0.25,7.10,1.58,0:01.27,8080368, 12 ,680%
minikrakenV2_ani97_cLOW_stTrue_r1_0.15,153.17,6.79,0:13.93,8381496, 12 ,1147%
minikrakenV2_RH_S004__insert_270_0.05,1045.09,21.90,1:29.84,8452692, 12 ,1187%
minikrakenV2_RM2_S001__insert_270_0.25,1044.04,21.49,1:32.52,8227628, 12 ,1151%
minikrakenV2_ani100_cHIGH_stTrue_r6_0.05,159.41,6.59,0:14.57,8490812, 12 ,1139%
minikrakenV2_ani95_cLOW_stFalse_r0_0.05,156.88,6.90,0:14.37,8382420, 12 ,1139%
minikrakenV2_ani100_cLOW_stFalse_r1_0.45,145.18,6.48,0:13.33,8161428, 12 ,1137%
minikrakenV2_ani100_cHIGH_stFalse_r2_0.10,156.94,7.25,0:14.49,8302776, 12 ,1132%
minikrakenV2_ani97_cHIGH_stTrue_r5_0.40,152.53,6.81,0:13.89,8165316, 12 ,1147%
minikrakenV2_ani97_cLOW_stFalse_r2_0.00,168.51,10.48,1:17.43,8468076, 12 ,231%
minikrakenV2_ani95_cLOW_stFalse_r8_0.85,161.73,6.32,0:14.68,8141160, 12 ,1144%
minikrakenV2_MGRG_nanopore_b4.fail.2d_0.90,0.30,0.58,0:00.73,4285412, 12 ,120%
minikrakenV2_RM2_S002__insert_270_0.45,1024.01,22.23,1:30.77,8157140, 12 ,1152%
minikrakenV2_Huttenhower_LC2_0.10,2.01,1.51,0:00.94,8037504, 12 ,374%
minikrakenV2_ani97_cLOW_stTrue_r9_0.95,162.44,7.30,0:14.82,8157940, 12 ,1144%
minikrakenV2_ABRF_MGRG_5ng_0.45,35.04,2.66,0:03.75,8039620, 12 ,1003%
minikrakenV2_Huttenhower_HC1_0.00,7.42,1.71,0:01.65,8189408, 12 ,552%
minikrakenV2_ani99_cLOW_stTrue_r4_0.70,168.76,6.15,0:15.24,8155548, 12 ,1147%
minikrakenV2_Huttenhower_LC5_0.90,1.84,1.46,0:00.86,8058808, 12 ,383%
minikrakenV2_ani100_cLOW_stTrue_r2_0.50,168.87,7.73,0:15.56,8159324, 12 ,1134%
minikrakenV2_JGI_SRR033549_0.85,10.80,1.81,0:01.65,8105320, 12 ,762%
minikrakenV2_Mavromatis_simMC_0.70,9.69,1.73,0:01.61,8126636, 12 ,708%
minikrakenV2_Carma_eval_carma_0.90,0.72,1.33,0:01.13,7628000, 12 ,181%
minikrakenV2_ABRF_MGRG_Half_0.70,39.15,3.08,0:04.23,8107308, 12 ,996%
minikrakenV2_ani100_cHIGH_stTrue_r9_0.05,167.27,7.42,0:15.44,8490628, 12 ,1131%
minikrakenV2_ani97_cLOW_stFalse_r5_0.80,161.40,6.88,0:14.68,8165868, 12 ,1146%
minikrakenV2_ani100_cHIGH_stFalse_r5_0.90,154.51,6.57,0:20.55,8160360, 12 ,783%
minikrakenV2_ani100_cLOW_stFalse_r8_0.60,152.35,6.68,0:13.90,8152736, 12 ,1144%
minikrakenV2_ani95_cLOW_stFalse_r9_0.20,155.07,6.28,0:14.14,8256208, 12 ,1140%
minikrakenV2_RH_S003__insert_270_0.55,1042.25,22.24,1:37.48,8145016, 12 ,1091%
minikrakenV2_ani97_cLOW_stTrue_r8_0.30,161.24,7.09,0:14.78,8209752, 12 ,1138%
minikrakenV2_ZymoMock_1.00,134.25,6.84,0:12.49,8158412, 12 ,1129%
minikrakenV2_ani99_cLOW_stTrue_r2_0.55,162.69,6.80,0:14.85,8156744, 12 ,1140%
minikrakenV2_ani100_cLOW_stTrue_r4_0.75,161.44,6.87,0:14.64,8161500, 12 ,1149%
minikrakenV2_BMI_bmi_reads_0.85,39.83,2.72,0:04.20,8164752, 12 ,1013%
minikrakenV2_JGI_SRR033548_0.20,0.60,1.12,0:00.78,6873920, 12 ,220%
minikrakenV2_Huttenhower_LC4_0.35,1.96,1.52,0:00.98,8048052, 12 ,355%
minikrakenV2_ani97_cHIGH_stFalse_r8_0.50,161.65,7.46,0:14.92,8166204, 12 ,1132%
minikrakenV2_ani100_cHIGH_stFalse_r4_0.35,147.20,6.17,0:13.45,8168104, 12 ,1139%
minikrakenV2_ani97_cHIGH_stTrue_r3_0.65,160.73,6.52,0:14.57,8159452, 12 ,1147%
minikrakenV2_ani97_cLOW_stFalse_r4_0.25,159.27,6.58,0:14.49,8255576, 12 ,1144%
minikrakenV2_ani97_cLOW_stFalse_r6_1.00,159.85,6.93,0:14.70,8153960, 12 ,1134%
minikrakenV2_UnAmbiguouslyMapped_ds.frankengenome.mix_0.30,46.97,2.85,0:04.79,8109948, 12 ,1039%
minikrakenV2_UnAmbiguouslyMapped_ds.cityparks_0.90,9.43,1.82,0:01.52,8132020, 12 ,736%
minikrakenV2_ani100_cHIGH_stTrue_r0_0.20,167.03,7.42,0:15.33,8316800, 12 ,1137%
minikrakenV2_ani95_cLOW_stFalse_r6_0.20,164.14,7.32,0:15.10,8271668, 12 ,1134%
minikrakenV2_ani100_cLOW_stFalse_r7_0.60,146.02,6.23,0:13.33,8161040, 12 ,1141%
minikrakenV2_RM1_S002__insert_5000_0.15,326.99,8.95,0:30.04,8214204, 12 ,1117%
minikrakenV2_ani99_cHIGH_stFalse_r5_0.40,152.74,6.78,0:14.01,8165084, 12 ,1138%
minikrakenV2_ani99_cHIGH_stTrue_r4_0.75,161.41,7.55,0:27.21,8156896, 12 ,620%
minikrakenV2_ani99_cLOW_stFalse_r3_0.35,162.16,6.64,0:14.73,8174532, 12 ,1145%
minikrakenV2_ani97_cLOW_stTrue_r7_0.30,165.96,7.00,0:15.13,8225292, 12 ,1143%
minikrakenV2_UnAmbiguouslyMapped_ds.soil_0.25,20.18,2.33,0:02.52,8181864, 12 ,892%
minikrakenV2_ani95_cLOW_stTrue_r5_0.20,161.10,7.92,0:14.95,8264884, 12 ,1130%
minikrakenV2_ani97_cHIGH_stFalse_r7_0.50,156.97,6.28,0:14.37,8163204, 12 ,1135%
minikrakenV2_ABRF_MGRG_Normal_0.75,32.62,2.58,0:03.53,8126480, 12 ,996%
minikrakenV2_JGI_SRR033547_0.20,0.12,0.01,0:00.05,50928, 12 ,253%
minikrakenV2_ani97_cLOW_stFalse_r9_1.00,155.31,6.67,0:14.17,8153952, 12 ,1143%
minikrakenV2_NA12878_NegControl_SL126487_0_0.65,366.93,13.86,0:32.63,8162908, 12 ,1167%
minikrakenV2_UnAmbiguouslyMapped_ds.hous2_0.55,4.07,1.42,0:00.97,8098212, 12 ,566%
minikrakenV2_ani97_cHIGH_stTrue_r7_0.70,160.59,7.15,0:14.64,8164456, 12 ,1145%
minikrakenV2_ani100_cHIGH_stFalse_r0_0.20,152.02,6.81,0:14.11,8229660, 12 ,1124%
minikrakenV2_ani97_cLOW_stFalse_r0_0.30,161.43,6.63,0:14.67,8229568, 12 ,1144%
minikrakenV2_MGRG_nanopore_b9.fail.2d_0.30,0.09,0.14,0:00.14,824420, 12 ,166%
minikrakenV2_ani99_cLOW_stTrue_r6_0.40,161.49,6.83,0:14.67,8166796, 12 ,1147%
minikrakenV2_ani99_cLOW_stFalse_r8_0.20,158.11,6.68,0:14.56,8318840, 12 ,1131%
minikrakenV2_ani100_cLOW_stTrue_r0_0.60,164.66,6.58,0:14.95,8153888, 12 ,1145%
minikrakenV2_BioPool_0.25,8.52,1.79,0:01.49,8132852, 12 ,689%
minikrakenV2_ani95_cLOW_stTrue_r1_0.35,163.63,7.79,0:15.04,8177084, 12 ,1139%
minikrakenV2_RH_S005__insert_270_0.95,1033.03,19.13,1:28.61,8137660, 12 ,1187%
minikrakenV2_UnAmbiguouslyMapped_ds.7_0.30,40.86,3.65,0:04.39,8192444, 12 ,1013%
minikrakenV2_ani97_cHIGH_stFalse_r3_0.45,167.24,8.03,0:15.48,8162064, 12 ,1131%
minikrakenV2_ani97_cHIGH_stTrue_r8_0.70,166.17,7.09,0:15.22,8161152, 12 ,1137%
minikrakenV2_MGRG_nanopore_b8.fail.2d_0.70,0.66,1.38,0:00.86,7746864, 12 ,237%
minikrakenV2_ani100_cHIGH_stTrue_r4_0.35,161.32,7.18,0:14.76,8175992, 12 ,1141%
minikrakenV2_ani95_cLOW_stFalse_r2_0.35,155.43,7.00,0:14.26,8166552, 12 ,1138%
minikrakenV2_ani100_cLOW_stFalse_r3_0.75,158.16,6.60,0:14.43,8155192, 12 ,1141%
minikrakenV2_ani99_cHIGH_stFalse_r1_0.55,169.21,7.03,0:15.43,8172460, 12 ,1141%
minikrakenV2_MGRG_nanopore_b1.pass.2d_0.45,0.13,0.08,0:00.12,499040, 12 ,176%
minikrakenV2_ani97_cLOW_stTrue_r1_1.00,162.64,6.46,0:14.79,8158720, 12 ,1142%
minikrakenV2_ani99_cHIGH_stTrue_r0_0.60,157.99,5.99,0:14.30,8160792, 12 ,1146%
minikrakenV2_ani99_cLOW_stTrue_r9_0.40,163.99,7.32,0:21.81,8164156, 12 ,785%
minikrakenV2_ani99_cLOW_stFalse_r7_0.20,152.24,6.25,0:13.88,8268452, 12 ,1141%
minikrakenV2_ani97_cLOW_stTrue_r3_0.25,158.53,6.34,0:14.34,8263360, 12 ,1149%
minikrakenV2_MGRG_nanopore_b7.pass.2d_0.60,0.20,0.55,0:00.61,3445512, 12 ,123%
minikrakenV2_ani99_cHIGH_stFalse_r7_0.05,164.11,8.35,0:15.21,8477184, 12 ,1133%
minikrakenV2_ani99_cHIGH_stTrue_r6_0.30,163.33,5.95,0:14.88,8215332, 12 ,1137%
minikrakenV2_ani100_cLOW_stTrue_r9_0.30,165.89,6.84,0:15.13,8233864, 12 ,1141%
minikrakenV2_ani99_cLOW_stFalse_r1_0.70,158.23,6.77,0:14.52,8155548, 12 ,1136%
minikrakenV2_ani97_cHIGH_stFalse_r2_0.95,158.90,6.31,0:14.43,8152136, 12 ,1144%
minikrakenV2_ani97_cLOW_stTrue_r5_0.75,160.24,6.12,0:14.45,8155064, 12 ,1151%
minikrakenV2_ani100_cLOW_stFalse_r7_1.00,152.68,6.93,0:14.10,8153628, 12 ,1131%
minikrakenV2_ani100_cHIGH_stTrue_r2_0.65,162.82,6.88,0:15.04,8165172, 12 ,1128%
minikrakenV2_ani95_cLOW_stFalse_r4_0.65,141.66,5.74,0:12.93,8154188, 12 ,1139%
minikrakenV2_ani100_cLOW_stFalse_r5_0.25,155.07,7.02,0:28.32,8248464, 12 ,572%
minikrakenV2_MGRG_nanopore_R6_2d_pass_0.20,5.98,1.66,0:01.23,8088144, 12 ,618%
minikrakenV2_MGRG_nanopore_b8.pass.2d_0.35,0.10,0.08,0:00.10,527920, 12 ,192%
minikrakenV2_UnAmbiguouslyMapped_ds.gut_0.65,3.77,1.64,0:01.03,8094220, 12 ,525%
minikrakenV2_ani97_cLOW_stFalse_r9_0.60,150.47,5.38,0:13.58,8150088, 12 ,1146%
minikrakenV2_ani100_cHIGH_stFalse_r9_0.70,145.78,6.18,0:18.30,8162132, 12 ,830%
minikrakenV2_ani95_cLOW_stTrue_r7_0.65,156.11,5.98,0:14.09,8161288, 12 ,1149%
minikrakenV2_ani97_cHIGH_stFalse_r5_0.15,162.14,7.08,0:14.84,8368228, 12 ,1139%
minikrakenV2_MGRG_nanopore_b7.fail.2d_0.25,1.02,1.33,0:00.81,7899576, 12 ,288%
minikrakenV2_ani99_cLOW_stTrue_r8_0.90,161.63,6.70,0:14.64,8156068, 12 ,1149%
minikrakenV2_MGRG_nanopore_b1.fail.2d_0.00,0.19,0.28,0:00.39,2048300, 12 ,121%
minikrakenV2_ani99_cHIGH_stFalse_r0_0.85,161.99,6.80,0:14.81,8161176, 12 ,1139%
minikrakenV2_ZymoMock_0.60,138.78,7.44,0:13.00,8165084, 12 ,1124%
minikrakenV2_ani99_cLOW_stTrue_r0_0.10,162.58,7.57,0:14.89,8465724, 12 ,1142%
minikrakenV2_ani100_cLOW_stTrue_r6_0.30,157.33,5.58,0:14.31,8218744, 12 ,1138%
minikrakenV2_ani99_cHIGH_stTrue_r9_0.30,172.86,6.97,0:15.88,8239796, 12 ,1131%
minikrakenV2_ani99_cHIGH_stFalse_r8_0.05,165.52,7.41,0:24.42,8467684, 12 ,708%
minikrakenV2_ani100_cLOW_stFalse_r8_1.00,152.07,6.38,0:13.83,8147292, 12 ,1145%
minikrakenV2_ani100_cHIGH_stFalse_r6_0.70,150.65,6.71,0:13.86,8160568, 12 ,1134%
minikrakenV2_ani97_cHIGH_stTrue_r1_0.20,156.94,6.38,0:14.33,8291476, 12 ,1139%
minikrakenV2_ani97_cLOW_stFalse_r6_0.60,154.94,6.61,0:14.12,8157112, 12 ,1143%
minikrakenV2_RM1_S001__insert_5000_0.35,361.40,9.87,0:31.66,8161116, 12 ,1172%
minikrakenV2_Huttenhower_LC6_0.70,1.87,1.49,0:00.88,8019980, 12 ,381%
minikrakenV2_ani99_cLOW_stTrue_r7_0.90,161.24,7.28,0:18.41,8152088, 12 ,915%
minikrakenV2_ani95_cLOW_stTrue_r8_0.65,153.52,6.35,0:13.93,8162928, 12 ,1147%
minikrakenV2_MGRG_nanopore_b9.pass.2d_0.75,0.06,0.01,0:00.04,18272, 12 ,195%
minikrakenV2_ani95_cLOW_stTrue_r3_0.70,161.49,7.27,0:14.82,8156700, 12 ,1138%
minikrakenV2_ani97_cHIGH_stFalse_r1_0.00,176.15,11.09,0:41.67,8472612, 12 ,449%
minikrakenV2_MGRG_nanopore_b3.fail.2d_0.80,0.09,0.06,0:00.07,309820, 12 ,223%
minikrakenV2_Mavromatis_simLC_0.70,8.05,1.60,0:01.39,8129072, 12 ,692%
minikrakenV2_ani99_cHIGH_stFalse_r4_0.90,156.34,7.61,1:06.80,8160108, 12 ,245%
minikrakenV2_MGRG_nanopore_b7.pass.2d_1.00,0.24,0.47,0:00.58,3439972, 12 ,123%
minikrakenV2_ani99_cHIGH_stFalse_r3_0.10,165.23,7.74,0:15.16,8457860, 12 ,1140%
minikrakenV2_ani99_cHIGH_stTrue_r2_0.25,165.91,7.16,0:25.81,8258312, 12 ,670%
minikrakenV2_ani99_cLOW_stFalse_r5_0.65,160.92,7.52,0:14.89,8162456, 12 ,1130%
minikrakenV2_ani97_cHIGH_stFalse_r6_0.80,154.22,6.98,0:14.15,8159608, 12 ,1138%
minikrakenV2_NegControl_MH2_0.50,7.14,1.59,0:01.31,8086908, 12 ,665%
minikrakenV2_ani97_cLOW_stTrue_r1_0.60,158.75,6.98,0:14.47,8157628, 12 ,1145%
minikrakenV2_ani99_cHIGH_stTrue_r0_1.00,164.96,6.89,0:17.58,8156652, 12 ,977%
minikrakenV2_RM2_S001__insert_270_0.50,1057.24,23.84,1:33.32,8162172, 12 ,1158%
minikrakenV2_RH_S004__insert_270_0.70,1021.42,19.44,1:27.51,8138524, 12 ,1189%
minikrakenV2_ani100_cHIGH_stTrue_r6_0.70,165.37,6.36,0:15.07,8163592, 12 ,1139%
minikrakenV2_ani95_cLOW_stFalse_r0_0.70,150.11,6.47,0:13.70,8160260, 12 ,1142%
minikrakenV2_ani100_cLOW_stFalse_r1_0.30,141.50,6.78,0:13.01,8173004, 12 ,1139%
minikrakenV2_ani97_cHIGH_stTrue_r5_0.35,160.50,6.74,0:14.64,8168852, 12 ,1141%
minikrakenV2_ani100_cHIGH_stFalse_r2_0.65,158.11,6.36,0:17.70,8163388, 12 ,928%
minikrakenV2_ani97_cLOW_stFalse_r2_0.75,151.10,6.15,0:13.72,8156552, 12 ,1146%
minikrakenV2_Huttenhower_LC2_0.65,1.83,1.64,0:00.94,8020360, 12 ,369%
minikrakenV2_RM2_S002__insert_270_0.30,1034.64,20.47,1:29.47,8182276, 12 ,1179%
minikrakenV2_ani99_cLOW_stTrue_r3_0.85,166.11,7.76,0:15.33,8152872, 12 ,1133%
minikrakenV2_ABRF_MGRG_5ng_0.30,35.30,2.97,0:03.78,8039728, 12 ,1010%
minikrakenV2_ani100_cLOW_stTrue_r0_1.00,166.77,7.34,0:15.26,8155376, 12 ,1141%
minikrakenV2_Huttenhower_HC1_0.75,6.89,1.67,0:01.36,8158180, 12 ,626%
minikrakenV2_ani97_cHIGH_stFalse_r9_0.80,154.80,6.64,0:14.10,8164208, 12 ,1144%
minikrakenV2_ani99_cLOW_stTrue_r4_0.05,164.71,7.03,0:15.05,8474384, 12 ,1140%
minikrakenV2_ani100_cLOW_stTrue_r2_0.25,162.72,6.91,0:14.83,8274440, 12 ,1143%
minikrakenV2_Mavromatis_simMC_0.05,9.49,1.71,0:01.60,8141340, 12 ,699%
minikrakenV2_UnAmbiguouslyMapped_ds.buccal_0.80,4.57,1.52,0:01.02,7891832, 12 ,597%
minikrakenV2_ani100_cHIGH_stTrue_r9_0.70,168.52,6.55,0:15.31,8161156, 12 ,1142%
minikrakenV2_ABRF_MGRG_Half_0.05,39.94,3.32,0:04.39,8178000, 12 ,985%
minikrakenV2_ani100_cLOW_stFalse_r8_0.15,149.46,6.50,0:13.58,8336952, 12 ,1148%
minikrakenV2_ani95_cLOW_stFalse_r9_0.55,157.20,6.97,0:14.38,8156396, 12 ,1141%
minikrakenV2_RH_S003__insert_270_0.20,1041.36,21.00,1:29.44,8217160, 12 ,1187%
minikrakenV2_ani97_cHIGH_stTrue_r4_0.90,164.48,7.43,0:15.08,8160900, 12 ,1140%
minikrakenV2_ani97_cLOW_stTrue_r8_0.45,166.43,7.89,0:15.34,8159624, 12 ,1135%
minikrakenV2_ani99_cLOW_stTrue_r2_0.20,159.63,6.99,0:14.55,8300812, 12 ,1145%
minikrakenV2_ani100_cLOW_stTrue_r4_0.00,178.18,9.80,0:48.69,8483732, 12 ,386%
minikrakenV2_JGI_SRR033548_0.55,0.61,1.14,0:00.80,6866600, 12 ,218%
minikrakenV2_ani100_cLOW_stTrue_r3_0.80,159.73,6.76,0:14.54,8156776, 12 ,1144%
minikrakenV2_Huttenhower_LC4_0.40,1.93,1.61,0:00.97,8030920, 12 ,362%
minikrakenV2_ani97_cHIGH_stFalse_r8_0.25,154.42,6.45,0:14.05,8249724, 12 ,1144%
minikrakenV2_UnAmbiguouslyMapped_ds.nycsm_0.95,4.03,1.37,0:00.92,8089404, 12 ,584%
minikrakenV2_ani97_cHIGH_stTrue_r3_0.10,156.77,6.86,0:14.35,8432152, 12 ,1139%
minikrakenV2_ani100_cHIGH_stFalse_r4_0.40,153.19,7.04,0:14.13,8160932, 12 ,1133%
minikrakenV2_ani97_cLOW_stFalse_r4_0.50,154.27,6.20,0:13.99,8162784, 12 ,1146%
minikrakenV2_MGRG_nanopore_R6_2d_fail_0.95,1.41,1.43,0:00.82,7978724, 12 ,344%
minikrakenV2_UnAmbiguouslyMapped_ds.frankengenome.mix_0.45,47.94,3.02,0:04.88,8114148, 12 ,1042%
minikrakenV2_ani100_cHIGH_stTrue_r0_0.55,157.82,6.82,0:49.98,8165104, 12 ,329%
minikrakenV2_ani95_cLOW_stFalse_r6_0.55,156.81,6.62,0:14.31,8155876, 12 ,1141%
minikrakenV2_ani100_cLOW_stFalse_r7_0.15,152.80,7.82,0:14.18,8300420, 12 ,1132%
minikrakenV2_RM1_S002__insert_5000_0.60,344.45,8.77,0:31.96,8139380, 12 ,1104%
