File name,User time (s),System time (s),Wall time (h:mm:ss or m:ss),Maximum set size (kb),Threads,CPU (%)
RefSeqV205_Complete_500GB_MGRG_nanopore_R6_2d_pass_0.60,9.85,36.31,0:08.47,332931936, 24 ,544%
RefSeqV205_Complete_500GB_Huttenhower_LC4_0.95,2.73,8.57,0:03.37,89364136, 24 ,335%
RefSeqV205_Complete_500GB_BMI_bmi_reads_0.05,62.64,52.86,0:14.61,487426260, 24 ,790%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r8_1.00,251.83,39.62,0:19.40,307985056, 24 ,1502%
RefSeqV205_Complete_500GB_MGRG_nanopore_b8.pass.2d_0.75,0.23,0.15,0:00.18,1028308, 24 ,211%
RefSeqV205_Complete_500GB_MGRG_nanopore_b7.fail.2d_0.65,1.57,8.44,0:04.04,76898800, 24 ,247%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r8_0.85,274.04,58.88,0:23.74,489037984, 24 ,1401%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r8_0.70,262.56,60.71,0:23.20,488959668, 24 ,1393%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r7_0.70,254.19,53.46,0:22.75,478566776, 24 ,1351%
RefSeqV205_Complete_500GB_MGRG_nanopore_b1.fail.2d_0.40,0.37,0.52,0:00.63,4330428, 24 ,142%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r3_0.25,264.57,61.51,0:23.91,488767592, 24 ,1363%
RefSeqV205_Complete_500GB_RM2_S002__insert_270_0.90,1788.74,106.37,1:34.75,489399600, 24 ,1999%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r0_0.35,278.21,61.08,0:24.12,489425056, 24 ,1406%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r8_0.45,263.26,59.28,0:23.43,473073292, 24 ,1376%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r9_0.40,265.11,60.67,0:23.87,488241300, 24 ,1364%
RefSeqV205_Complete_500GB_RH_S004__insert_270_0.75,1783.81,100.68,1:28.62,489157748, 24 ,2126%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r1_1.00,253.29,58.34,0:23.47,476734672, 24 ,1327%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r7_0.20,260.34,57.53,0:23.83,477072368, 24 ,1333%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r0_0.60,267.81,60.81,0:23.36,489073940, 24 ,1406%
RefSeqV205_Complete_500GB_Huttenhower_LC3_0.15,2.91,9.43,0:03.91,91642104, 24 ,315%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.soil_0.90,30.38,41.69,0:12.52,398321636, 24 ,575%
RefSeqV205_Complete_500GB_Mavromatis_simHC_0.50,15.09,43.12,0:09.94,393952632, 24 ,585%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.hous1_0.85,8.69,20.14,0:05.71,177982728, 24 ,504%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r4_0.10,271.85,59.70,0:23.22,489366968, 24 ,1427%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r2_0.55,258.49,57.00,0:23.35,487347792, 24 ,1351%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r3_0.50,273.96,60.58,0:23.67,482095044, 24 ,1412%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r8_0.30,253.93,56.70,0:22.90,486605168, 24 ,1356%
RefSeqV205_Complete_500GB_RM1_S002__insert_5000_0.85,625.43,68.86,0:38.63,489147368, 24 ,1797%
RefSeqV205_Complete_500GB_Huttenhower_LC8_0.00,3.10,10.12,0:04.15,99098180, 24 ,318%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r1_0.70,261.58,59.78,0:23.34,487518420, 24 ,1376%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r3_0.60,259.73,58.77,0:23.00,488912148, 24 ,1384%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r1_0.30,266.41,60.35,0:27.45,469292004, 24 ,1190%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r4_0.25,261.92,58.23,0:23.32,485958320, 24 ,1372%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r3_0.65,258.74,56.28,0:22.15,489031284, 24 ,1422%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r3_0.90,268.75,57.46,0:23.62,489088872, 24 ,1381%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r6_1.00,256.94,58.68,0:24.06,482108232, 24 ,1311%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r0_0.45,261.88,57.83,0:23.63,486725456, 24 ,1352%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r4_0.20,279.49,61.34,0:25.12,489533156, 24 ,1356%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r7_0.30,263.64,61.49,0:23.02,484102588, 24 ,1411%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r3_0.35,261.86,58.69,0:23.55,479066000, 24 ,1360%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r4_0.75,268.81,59.93,0:23.53,489032392, 24 ,1396%
RefSeqV205_Complete_500GB_Huttenhower_LC7_0.00,2.90,9.07,0:03.82,86710936, 24 ,313%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.cityparks_0.35,15.18,31.19,0:09.03,298355808, 24 ,513%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r9_1.00,255.38,55.09,0:22.71,450245276, 24 ,1367%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r3_0.65,260.21,60.14,0:24.82,485456284, 24 ,1290%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r2_0.90,263.55,58.30,0:23.10,470383316, 24 ,1393%
RefSeqV205_Complete_500GB_NegControl_LM_0.10,10.87,40.90,0:09.13,345527892, 24 ,567%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r5_0.50,270.67,60.20,0:23.60,489003836, 24 ,1401%
RefSeqV205_Complete_500GB_NA12878_NegControl_SL126488_0_0.95,271.48,62.78,0:23.86,489026504, 24 ,1400%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r8_0.15,253.84,58.27,0:30.97,469695744, 24 ,1007%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r0_0.30,264.01,56.68,0:22.83,489392920, 24 ,1404%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r7_0.70,264.16,55.48,0:23.25,482652876, 24 ,1374%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r6_0.75,246.77,54.94,0:21.32,487490000, 24 ,1414%
RefSeqV205_Complete_500GB_ZymoMock_0.15,199.26,45.21,0:33.30,348016880, 24 ,734%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r7_0.85,259.55,57.01,0:23.85,469818548, 24 ,1327%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r0_0.05,263.34,56.87,0:23.69,445151832, 24 ,1351%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r8_0.80,275.51,59.26,0:23.76,489027124, 24 ,1408%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r8_0.45,269.42,63.07,0:27.40,486789380, 24 ,1213%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r7_0.45,263.77,61.23,0:24.11,489396824, 24 ,1347%
RefSeqV205_Complete_500GB_MGRG_nanopore_b9.pass.2d_0.00,0.22,0.01,0:00.06,35608, 24 ,355%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.hous2_0.25,5.76,13.35,0:04.23,118347628, 24 ,451%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r4_0.65,264.87,60.14,0:23.16,487790180, 24 ,1403%
RefSeqV205_Complete_500GB_JGI_SRR033547_0.95,0.21,0.02,0:00.04,95960, 24 ,512%
RefSeqV205_Complete_500GB_NA12878_NegControl_SL126487_0_0.25,562.48,71.42,0:37.17,489738932, 24 ,1705%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r5_0.10,274.40,59.22,0:25.99,478647332, 24 ,1283%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r7_0.40,268.81,60.25,0:24.37,489266992, 24 ,1349%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r7_0.15,263.57,57.37,0:24.87,477243192, 24 ,1290%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r0_0.55,263.88,59.34,0:23.95,489167120, 24 ,1349%
RefSeqV205_Complete_500GB_Huttenhower_LC3_0.20,2.83,9.27,0:03.69,91723164, 24 ,327%
RefSeqV205_Complete_500GB_Mavromatis_simHC_0.65,15.15,42.78,0:10.78,394025676, 24 ,537%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r8_0.85,256.35,54.95,0:23.45,479516996, 24 ,1327%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r3_0.10,258.74,59.79,0:23.01,488756936, 24 ,1383%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r0_0.00,276.74,60.29,0:26.35,489557212, 24 ,1278%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r9_0.75,253.84,56.38,0:22.65,488120444, 24 ,1369%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r8_0.70,260.01,57.43,0:22.88,473001524, 24 ,1387%
RefSeqV205_Complete_500GB_RH_S004__insert_270_0.40,1832.00,110.88,1:39.16,489333428, 24 ,1959%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.nycsm_0.90,5.97,12.08,0:04.09,108022052, 24 ,440%
RefSeqV205_Complete_500GB_MGRG_nanopore_b7.fail.2d_0.50,1.88,8.53,0:04.28,76895132, 24 ,243%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r8_0.45,269.97,56.94,0:23.00,489212816, 24 ,1421%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r7_0.45,258.88,56.79,0:23.39,478790164, 24 ,1349%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r4_0.90,257.49,55.57,0:22.81,482130268, 24 ,1372%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r7_0.80,268.74,59.81,0:23.63,489031548, 24 ,1390%
RefSeqV205_Complete_500GB_MGRG_nanopore_b1.fail.2d_0.75,0.36,0.56,0:00.66,4329984, 24 ,140%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r8_0.40,266.77,62.59,0:29.95,489147848, 24 ,1099%
RefSeqV205_Complete_500GB_MGRG_nanopore_R6_2d_pass_0.55,10.25,39.51,0:11.43,332871908, 24 ,435%
RefSeqV205_Complete_500GB_MGRG_nanopore_b8.pass.2d_0.40,0.13,0.24,0:00.18,1028560, 24 ,213%
RefSeqV205_Complete_500GB_BMI_bmi_reads_0.30,67.80,52.89,0:14.20,487216256, 24 ,849%
RefSeqV205_Complete_500GB_JGI_SRR033548_0.95,0.83,3.73,0:02.24,28711796, 24 ,203%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r0_0.95,267.88,60.71,0:24.41,480383152, 24 ,1346%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r4_0.10,268.32,60.42,0:24.90,485984844, 24 ,1320%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r3_0.50,273.19,65.56,0:25.05,489357000, 24 ,1352%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r0_0.70,252.63,55.21,0:22.55,486480472, 24 ,1364%
RefSeqV205_Complete_500GB_RH_S002__insert_270_0.80,1873.14,103.90,1:34.21,489154604, 24 ,2098%
RefSeqV205_Complete_500GB_MGRG_nanopore_b4.fail.2d_0.90,0.41,1.28,0:01.37,11224188, 24 ,123%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r1_0.05,260.15,54.68,0:23.40,469229036, 24 ,1345%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r3_0.55,259.43,58.66,0:23.84,488932652, 24 ,1334%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r6_0.85,265.16,58.65,0:24.19,472114176, 24 ,1338%
RefSeqV205_Complete_500GB_Huttenhower_LC8_0.35,2.84,9.73,0:03.76,99116884, 24 ,334%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r1_0.45,264.78,59.92,0:23.70,487688980, 24 ,1370%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r4_0.25,277.00,62.35,0:24.03,489377184, 24 ,1412%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r3_0.65,282.69,62.72,0:25.37,481956704, 24 ,1361%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r2_0.60,264.15,59.58,0:24.20,487325192, 24 ,1337%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r8_0.05,264.20,60.30,0:24.06,486598352, 24 ,1348%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r6_1.00,265.21,59.56,0:24.59,489149024, 24 ,1320%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r3_0.90,262.43,55.32,0:23.03,478401784, 24 ,1379%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r3_0.50,257.43,56.69,0:22.50,485472728, 24 ,1396%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r3_0.95,252.22,53.32,0:22.17,488508420, 24 ,1378%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r0_0.85,250.89,58.45,0:23.57,487445464, 24 ,1312%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.cityparks_0.00,15.46,31.22,0:09.19,298541004, 24 ,507%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r4_0.80,260.23,53.95,0:22.79,458861168, 24 ,1378%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r3_0.00,259.74,59.49,0:42.08,479170668, 24 ,758%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r4_0.40,263.32,60.49,0:22.77,489161748, 24 ,1422%
RefSeqV205_Complete_500GB_Huttenhower_LC7_0.35,2.85,8.82,0:03.56,86666896, 24 ,327%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r9_0.85,262.49,55.00,0:22.91,483703724, 24 ,1385%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r9_1.00,272.30,61.66,0:24.30,489018296, 24 ,1374%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r4_0.15,264.57,58.10,0:23.37,489550308, 24 ,1380%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r7_0.05,257.43,59.74,0:26.79,484175232, 24 ,1183%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r2_0.30,280.83,63.50,0:25.50,489359124, 24 ,1350%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r1_0.20,258.41,60.57,0:23.14,477008888, 24 ,1378%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r5_0.25,268.39,59.08,0:23.65,484280072, 24 ,1384%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r2_0.65,265.06,57.46,0:23.39,489065312, 24 ,1378%
RefSeqV205_Complete_500GB_ABRF_MGRG_Half_0.95,56.49,26.59,0:09.09,240831508, 24 ,913%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r8_0.60,255.68,57.13,0:22.50,488704624, 24 ,1389%
RefSeqV205_Complete_500GB_Huttenhower_LC1_0.10,2.92,9.61,0:03.73,97518800, 24 ,335%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r7_1.00,256.88,55.38,0:22.85,476639124, 24 ,1366%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r8_0.20,254.03,42.09,0:20.04,308290108, 24 ,1477%
RefSeqV205_Complete_500GB_Huttenhower_LC6_0.90,2.77,9.27,0:03.51,94554704, 24 ,343%
RefSeqV205_Complete_500GB_ABRF_MGRG_1ng_0.75,57.16,29.93,0:09.94,273471992, 24 ,875%
RefSeqV205_Complete_500GB_Huttenhower_HC2_0.00,11.07,30.55,0:09.59,305745564, 24 ,434%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r9_0.55,249.93,58.08,0:22.67,486415824, 24 ,1358%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r5_0.75,261.55,56.90,0:23.13,486265408, 24 ,1376%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r2_0.00,266.09,61.12,0:36.12,489358208, 24 ,905%
RefSeqV205_Complete_500GB_BioPool_0.05,12.70,20.16,0:06.16,192298288, 24 ,533%
RefSeqV205_Complete_500GB_ZymoMock_1.00,206.11,44.26,0:18.25,347726912, 24 ,1371%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r5_0.40,271.84,57.46,0:23.37,468911092, 24 ,1409%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r4_0.45,271.16,63.76,0:25.88,485491604, 24 ,1293%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r8_1.00,254.09,57.92,0:23.11,469452988, 24 ,1350%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r7_0.60,258.80,56.25,0:22.99,489029768, 24 ,1370%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r7_0.20,247.35,47.44,0:20.87,378180176, 24 ,1412%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r5_0.70,270.03,59.62,0:24.85,489032296, 24 ,1326%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r2_0.35,268.91,58.42,0:23.93,472288616, 24 ,1367%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r5_0.75,256.20,56.47,0:23.45,489037184, 24 ,1333%
RefSeqV205_Complete_500GB_ABRF_MGRG_10ng_0.20,74.16,35.29,0:12.75,309489828, 24 ,858%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r6_0.55,252.59,56.05,0:22.56,480784716, 24 ,1367%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r5_0.80,270.14,59.91,0:23.45,489016940, 24 ,1407%
RefSeqV205_Complete_500GB_Mavromatis_simLC_0.90,13.24,31.81,0:08.83,324989488, 24 ,510%
RefSeqV205_Complete_500GB_Huttenhower_LC2_0.85,2.92,9.89,0:03.82,100708148, 24 ,335%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.7_0.30,65.70,50.60,0:14.10,470446096, 24 ,824%
RefSeqV205_Complete_500GB_NA12878_NegControl_SL126486_0_0.85,418.75,66.65,0:31.28,489234208, 24 ,1551%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r1_0.60,272.66,63.35,0:25.11,481385612, 24 ,1337%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r9_0.20,261.29,58.61,0:23.63,450605500, 24 ,1353%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r5_0.35,267.04,60.05,0:23.25,488210712, 24 ,1406%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r6_0.25,280.17,58.90,0:25.33,489742448, 24 ,1338%
RefSeqV205_Complete_500GB_MGRG_nanopore_b1.pass.2d_0.45,0.23,0.14,0:00.17,934796, 24 ,218%
RefSeqV205_Complete_500GB_MGRG_nanopore_b7.pass.2d_0.60,0.41,0.95,0:01.05,8118588, 24 ,129%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r4_1.00,277.26,61.03,0:25.06,489072904, 24 ,1349%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r9_0.15,258.92,55.98,0:22.20,489312348, 24 ,1418%
RefSeqV205_Complete_500GB_Huttenhower_HC1_0.95,10.85,33.27,0:08.65,306359644, 24 ,510%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r1_0.30,251.53,53.07,0:21.98,453487000, 24 ,1385%
RefSeqV205_Complete_500GB_JGI_SRR033549_0.30,17.06,27.49,0:07.37,245620024, 24 ,604%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r6_0.70,274.50,66.74,0:25.19,489188476, 24 ,1354%
RefSeqV205_Complete_500GB_MGRG_nanopore_b8.fail.2d_0.70,1.14,6.26,0:03.51,53524080, 24 ,211%
RefSeqV205_Complete_500GB_Huttenhower_LC5_0.05,3.17,10.61,0:05.00,94917564, 24 ,275%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r3_0.35,267.81,59.07,0:23.80,475683492, 24 ,1373%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r1_0.65,264.62,59.82,0:23.36,489015544, 24 ,1388%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r6_0.20,265.44,59.49,0:23.96,482350676, 24 ,1355%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r1_0.60,264.80,60.09,0:22.82,489069420, 24 ,1423%
RefSeqV205_Complete_500GB_NegControl_MH1_0.55,10.99,39.10,0:08.87,345553220, 24 ,564%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r2_0.40,252.15,56.73,0:22.46,481096232, 24 ,1375%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r1_0.95,253.93,55.79,0:22.49,489013896, 24 ,1377%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r6_0.15,257.36,60.18,0:24.45,489369700, 24 ,1298%
RefSeqV205_Complete_500GB_RH_S003__insert_270_0.10,1778.86,99.28,1:36.63,491169052, 24 ,1943%
RefSeqV205_Complete_500GB_MGRG_nanopore_b9.fail.2d_0.30,0.29,0.17,0:00.25,1607556, 24 ,181%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r1_0.55,275.70,64.42,0:26.78,474662860, 24 ,1269%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r0_0.50,264.65,58.93,0:23.15,488239792, 24 ,1397%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r9_0.25,271.95,59.28,0:23.96,489469692, 24 ,1382%
RefSeqV205_Complete_500GB_Carma_eval_carma_0.05,1.33,5.09,0:03.81,48209404, 24 ,168%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r3_0.75,262.35,62.13,0:24.81,488887052, 24 ,1307%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r9_0.70,260.01,60.06,0:22.64,489048196, 24 ,1413%
RefSeqV205_Complete_500GB_NegControl_LM_0.65,10.83,37.50,0:08.98,345604688, 24 ,538%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r7_1.00,266.51,60.10,0:23.60,489004640, 24 ,1383%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r5_0.25,262.62,57.69,0:22.72,489252896, 24 ,1409%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r8_0.60,254.29,57.34,0:22.79,469414672, 24 ,1366%
RefSeqV205_Complete_500GB_ani100_cHIGH_stTrue_r0_0.45,280.77,64.94,0:27.31,489215196, 24 ,1265%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r3_0.90,253.56,56.41,0:22.81,482724468, 24 ,1358%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r7_0.05,283.21,63.82,0:27.77,483153492, 24 ,1249%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r6_0.00,253.95,60.00,0:52.48,487912116, 24 ,598%
RefSeqV205_Complete_500GB_ZymoMock_0.60,212.87,48.98,0:18.91,347815228, 24 ,1384%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r0_0.70,261.76,55.29,0:22.63,444910064, 24 ,1400%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r7_0.30,268.70,62.94,0:23.71,489323284, 24 ,1398%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r8_0.30,265.33,58.68,0:23.91,486902568, 24 ,1355%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r1_0.80,258.31,60.19,0:24.06,486270976, 24 ,1323%
RefSeqV205_Complete_500GB_MGRG_nanopore_b9.pass.2d_0.75,0.16,0.01,0:00.03,35280, 24 ,456%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r0_0.85,260.06,57.77,0:22.99,469292900, 24 ,1381%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.hous2_0.50,5.77,13.19,0:04.22,118328576, 24 ,448%
RefSeqV205_Complete_500GB_ani95_cLOW_stTrue_r4_0.10,250.21,56.61,0:22.19,488146572, 24 ,1382%
RefSeqV205_Complete_500GB_NA12878_NegControl_SL126487_0_0.50,623.34,75.18,0:39.62,489198200, 24 ,1762%
RefSeqV205_Complete_500GB_ani95_cLOW_stFalse_r5_0.65,270.79,60.00,0:24.00,478384196, 24 ,1377%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r7_0.35,264.85,60.15,0:23.44,489301164, 24 ,1386%
RefSeqV205_Complete_500GB_ani97_cLOW_stFalse_r7_0.60,265.54,59.19,0:23.36,476692716, 24 ,1390%
RefSeqV205_Complete_500GB_ani97_cHIGH_stTrue_r0_0.20,268.59,60.74,0:23.27,489375576, 24 ,1415%
RefSeqV205_Complete_500GB_ani99_cHIGH_stFalse_r8_1.00,257.04,57.98,0:22.91,488671948, 24 ,1374%
RefSeqV205_Complete_500GB_Huttenhower_LC3_0.55,2.86,9.22,0:03.62,91699584, 24 ,333%
RefSeqV205_Complete_500GB_Raiphy_eval_RAIphy_0.90,15.43,27.77,0:08.04,275985228, 24 ,537%
RefSeqV205_Complete_500GB_Mavromatis_simHC_0.10,15.19,41.89,0:10.10,394100592, 24 ,565%
RefSeqV205_Complete_500GB_ani100_cHIGH_stFalse_r0_0.75,259.93,55.00,0:22.64,489014944, 24 ,1390%
RefSeqV205_Complete_500GB_ani99_cLOW_stTrue_r3_0.65,258.83,59.23,0:24.71,488399316, 24 ,1286%
RefSeqV205_Complete_500GB_ani97_cLOW_stTrue_r9_0.00,259.66,59.07,0:50.26,488475944, 24 ,634%
RefSeqV205_Complete_500GB_ani100_cLOW_stFalse_r8_0.05,277.02,58.80,0:26.28,474048316, 24 ,1277%
RefSeqV205_Complete_500GB_RH_S004__insert_270_0.35,1800.04,103.56,1:36.55,489586964, 24 ,1971%
RefSeqV205_Complete_500GB_MGRG_nanopore_b7.fail.2d_0.25,1.63,7.61,0:03.22,76901548, 24 ,286%
RefSeqV205_Complete_500GB_ani100_cLOW_stTrue_r7_0.30,258.08,55.08,0:22.72,478894124, 24 ,1378%
RefSeqV205_Complete_500GB_ani99_cHIGH_stTrue_r8_0.30,267.38,60.78,0:23.56,489358524, 24 ,1392%
RefSeqV205_Complete_500GB_MGRG_nanopore_b1.fail.2d_0.00,0.44,0.56,0:00.73,4335244, 24 ,137%
RefSeqV205_Complete_500GB_UnAmbiguouslyMapped_ds.frankengenome_0.80,11.32,25.09,0:07.14,256951556, 24 ,509%
RefSeqV205_Complete_500GB_ani97_cHIGH_stFalse_r8_0.35,267.25,61.85,0:24.52,489290956, 24 ,1341%
RefSeqV205_Complete_500GB_ABRF_MGRG_Normal_0.95,50.17,23.47,0:08.25,224106384, 24 ,891%
RefSeqV205_Complete_500GB_MGRG_nanopore_R6_2d_pass_0.20,9.69,37.09,0:08.78,332919288, 24 ,532%
RefSeqV205_Complete_500GB_BMI_bmi_reads_0.45,65.22,50.04,0:13.64,487256904, 24 ,844%
RefSeqV205_Complete_500GB_MGRG_nanopore_b8.pass.2d_0.35,0.23,0.16,0:00.18,1028992, 24 ,215%
RefSeqV205_Complete_500GB_ani99_cLOW_stFalse_r4_0.65,256.30,58.46,0:22.76,485633800, 24 ,1382%
